plume_id,ok,safe,tile,sensing,out_abs,out_rel,shift_row_px,shift_col_px,missing_bands,idx,reason,ref,row,col,h,w
GAO20191023t152337p0000-E,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",60,,,,,,
GAO20191023t152337p0000-J,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-J/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-J/s2_-7.tif,0.0,0.0,"B09,B10",65,,,,,,
GAO20191023t153942p0000-A,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t153942p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t153942p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",67,,,,,,
GAO20191023t160830p0000-B,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t160830p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t160830p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",74,,,,,,
GAO20191023t160830p0000-A,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t160830p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t160830p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",73,,,,,,
GAO20191023t164940p0000-A,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",77,,,,,,
GAO20191023t164940p0000-G,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-G/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-G/s2_-7.tif,0.0,0.0,"B09,B10",83,,,,,,
GAO20191023t164940p0000-D,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",80,,,,,,
GAO20191023t164940p0000-E,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",81,,,,,,
GAO20191023t162142p0000-A,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t162142p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t162142p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",75,,,,,,
GAO20191023t155252p0000-B,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t155252p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t155252p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",72,,,,,,
GAO20191023t163642p0000-A,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t163642p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t163642p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",76,,,,,,
GAO20191023t164940p0000-B,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",78,,,,,,
GAO20191023t164940p0000-F,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-F/s2_-7.tif,0.0,0.0,"B09,B10",82,,,,,,
GAO20191023t164940p0000-C,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t164940p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",79,,,,,,
GAO20191023t170505p0000-D,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",87,,,,,,
GAO20191023t170505p0000-A,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",84,,,,,,
GAO20191023t170505p0000-H,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-H/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-H/s2_-7.tif,0.0,0.0,"B09,B10",91,,,,,,
GAO20191023t170505p0000-L,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-L/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-L/s2_-7.tif,0.0,0.0,"B09,B10",95,,,,,,
GAO20191023t170505p0000-E,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",88,,,,,,
GAO20191023t170505p0000-I,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-I/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-I/s2_-7.tif,0.0,0.0,"B09,B10",92,,,,,,
GAO20191023t170505p0000-G,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-G/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-G/s2_-7.tif,0.0,0.0,"B09,B10",90,,,,,,
GAO20191023t170505p0000-C,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",86,,,,,,
GAO20191023t170505p0000-B,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",85,,,,,,
GAO20191023t170505p0000-J,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-J/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-J/s2_-7.tif,0.0,0.0,"B09,B10",93,,,,,,
GAO20191023t170505p0000-F,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-F/s2_-7.tif,0.0,0.0,"B09,B10",89,,,,,,
GAO20191023t170505p0000-K,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-K/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t170505p0000-K/s2_-7.tif,0.0,0.0,"B09,B10",94,,,,,,
GAO20191023t171802p0000-H,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-H/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-H/s2_-7.tif,0.0,0.0,"B09,B10",103,,,,,,
GAO20191023t173308p0000-C,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t173308p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t173308p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",106,,,,,,
GAO20191023t173308p0000-B,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t173308p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t173308p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",105,,,,,,
GAO20191023t171802p0000-A,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",96,,,,,,
GAO20191023t171802p0000-G,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-G/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-G/s2_-7.tif,0.0,0.0,"B09,B10",102,,,,,,
GAO20191023t173308p0000-A,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t173308p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t173308p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",104,,,,,,
GAO20191023t171802p0000-C,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",98,,,,,,
GAO20191023t171802p0000-F,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-F/s2_-7.tif,0.0,0.0,"B09,B10",101,,,,,,
GAO20191023t171802p0000-D,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",99,,,,,,
GAO20191023t173308p0000-D,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t173308p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t173308p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",107,,,,,,
GAO20191023t171802p0000-E,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",100,,,,,,
GAO20191023t171802p0000-B,1,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,T13SFR,20191018T173329,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t171802p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",97,,,,,,
GAO20191023t181324p0000-A,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t181324p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t181324p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",119,,,,,,
GAO20191023t174556p0000-C,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",110,,,,,,
GAO20191023t180055p0000-E,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t180055p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t180055p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",118,,,,,,
GAO20191023t180055p0000-C,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t180055p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t180055p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",116,,,,,,
GAO20191023t174556p0000-A,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",108,,,,,,
GAO20191023t174556p0000-B,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",109,,,,,,
GAO20191023t180055p0000-B,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t180055p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t180055p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",115,,,,,,
GAO20191023t180055p0000-D,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t180055p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t180055p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",117,,,,,,
GAO20191023t174556p0000-D,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",111,,,,,,
GAO20191023t174556p0000-F,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-F/s2_-7.tif,0.0,0.0,"B09,B10",113,,,,,,
GAO20191023t174556p0000-E,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t174556p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",112,,,,,,
GAO20191023t180055p0000-A,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t180055p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t180055p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",114,,,,,,
GAO20191023t184042p0000-E,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SGR_20230713T224717.SAFE,T13SGR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-E/s2_-7.tif,0.0,0.0,"B09,B10",130,,,,,,
GAO20191023t184042p0000-C,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",128,,,,,,
GAO20191023t181324p0000-C,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t181324p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t181324p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",121,,,,,,
GAO20191023t182826p0000-C,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t182826p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t182826p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",125,,,,,,
GAO20191023t182826p0000-B,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t182826p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t182826p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",124,,,,,,
GAO20191023t181324p0000-D,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t181324p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t181324p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",122,,,,,,
GAO20191023t184042p0000-A,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",126,,,,,,
GAO20191023t184042p0000-B,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",127,,,,,,
GAO20191023t181324p0000-B,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t181324p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t181324p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",120,,,,,,
GAO20191023t184042p0000-D,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",129,,,,,,
GAO20191023t182826p0000-A,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t182826p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t182826p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",123,,,,,,
GAO20191023t184042p0000-F,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t184042p0000-F/s2_-7.tif,0.0,0.0,"B09,B10",131,,,,,,
GAO20191023t185601p0000-B,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SGR_20230713T224717.SAFE,T13SGR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t185601p0000-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t185601p0000-B/s2_-7.tif,0.0,0.0,"B09,B10",133,,,,,,
GAO20191023t185601p0000-C,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SGR_20230713T224717.SAFE,T13SGR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t185601p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t185601p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",134,,,,,,
GAO20191023t185601p0000-A,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SGR_20230713T224717.SAFE,T13SGR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t185601p0000-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t185601p0000-A/s2_-7.tif,0.0,0.0,"B09,B10",132,,,,,,
GAO20191023t185601p0000-E,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t185601p0000-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t185601p0000-E/s2_-7.tif,0.0,249.0,"B09,B10",136,,,,,,
GAO20191023t185601p0000-D,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SGR_20230713T224717.SAFE,T13SGR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t185601p0000-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t185601p0000-D/s2_-7.tif,0.0,0.0,"B09,B10",135,,,,,,
GAO20191023t190806p0000-C,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t190806p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t190806p0000-C/s2_-7.tif,0.0,0.0,"B09,B10",139,,,,,,
GAO20191023t192246p0000-C,1,S2A_MSIL2A_20191023T173401_N0500_R055_T13SFR_20230713T224717.SAFE,T13SFR,20191023T173401,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t192246p0000-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/GAO20191023t192246p0000-C/s2_-7.tif,22.0,0.0,"B09,B10",143,,,,,,
