plume_id,ok,reason,event_datetime,lat,lon,s2_path,s2_minus7_id,s2_minus7_product_name,s2_minus7_datetime,raw_dir_exists,crop_ok,crop_reason,bug,s2_t0_std_512,s2_minus7_std_512,s2_minus90_std_512,s2_minus360_std_512
GAO20191020t185458p0000-B,1,,2019-10-20T18:54:58+00:00,31.9992103,-101.92766,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191020t185458p0000-B/s2.tif,2e410a0e-277d-444b-a3bc-56cf66f4ce0b,S2A_MSIL2A_20191020T172341_N0500_R012_T13SGR_20230615T204009.SAFE,2019-10-20T17:23:41.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-B/s2_-7_std_512.tif,,
GAO20191020t185458p0000-A,1,,2019-10-20T18:54:58+00:00,31.999417,-101.99285,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191020t185458p0000-A/s2.tif,ef5f346c-7341-4503-be54-59ddf626f94d,S2A_MSIL2A_20191020T172341_N0500_R012_T14SKA_20230615T204009.SAFE,2019-10-20T17:23:41.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-A/s2_-7_std_512.tif,,
GAO20191020t191513p0000-A,1,,2019-10-20T19:15:13+00:00,32.0264796,-101.78878,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191020t191513p0000-A/s2.tif,2e410a0e-277d-444b-a3bc-56cf66f4ce0b,S2A_MSIL2A_20191020T172341_N0500_R012_T13SGR_20230615T204009.SAFE,2019-10-20T17:23:41.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t191513p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t191513p0000-A/s2_-7_std_512.tif,,
GAO20191023t145412p0000-B,1,,2019-10-23T14:54:12+00:00,32.149595,-103.05657,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t145412p0000-B/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-B/s2_-7_std_512.tif,,
GAO20191023t145412p0000-D,1,,2019-10-23T14:54:12+00:00,31.958173,-103.40453,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t145412p0000-D/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-D/s2_-7_std_512.tif,,
GAO20191020t185458p0000-C,1,,2019-10-20T18:54:58+00:00,31.9902642,-101.87702,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191020t185458p0000-C/s2.tif,ef5f346c-7341-4503-be54-59ddf626f94d,S2A_MSIL2A_20191020T172341_N0500_R012_T14SKA_20230615T204009.SAFE,2019-10-20T17:23:41.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-C/s2_-7_std_512.tif,,
GAO20191020t185458p0000-D,1,,2019-10-20T18:54:58+00:00,31.9946702,-101.78708,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191020t185458p0000-D/s2.tif,ef5f346c-7341-4503-be54-59ddf626f94d,S2A_MSIL2A_20191020T172341_N0500_R012_T14SKA_20230615T204009.SAFE,2019-10-20T17:23:41.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191020t185458p0000-D/s2_-7_std_512.tif,,
GAO20191023t145412p0000-F,1,,2019-10-23T14:54:12+00:00,31.923295,-103.46696,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t145412p0000-F/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-F/s2_-7_std_512.tif,,
GAO20191023t145412p0000-A,1,,2019-10-23T14:54:12+00:00,32.178399,-103.03404,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t145412p0000-A/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-A/s2_-7_std_512.tif,,
GAO20191023t145412p0000-C,1,,2019-10-23T14:54:12+00:00,32.087424,-103.17195,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t145412p0000-C/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-C/s2_-7_std_512.tif,,
GAO20191023t145412p0000-E,1,,2019-10-23T14:54:12+00:00,31.929156,-103.42944,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t145412p0000-E/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-E/s2_-7_std_512.tif,,
GAO20191023t145412p0000-G,1,,2019-10-23T14:54:12+00:00,31.893472,-103.52396,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t145412p0000-G/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-G/s2_-7_std_512.tif,,
GAO20191023t151100p0000-A,1,,2019-10-23T15:11:00+00:00,31.852776,-103.54644,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t151100p0000-A/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-A/s2_-7_std_512.tif,,
GAO20191023t145412p0000-I,1,,2019-10-23T14:54:12+00:00,31.855773,-103.55904,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t145412p0000-I/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-I/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-I/s2_-7_std_512.tif,,
GAO20191023t151100p0000-C,1,,2019-10-23T15:11:00+00:00,31.938957,-103.37537,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t151100p0000-C/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-C/s2_-7_std_512.tif,,
GAO20191023t145412p0000-H,1,,2019-10-23T14:54:12+00:00,31.87769,-103.55411,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t145412p0000-H/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-H/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t145412p0000-H/s2_-7_std_512.tif,,
GAO20191023t151100p0000-D,1,,2019-10-23T15:11:00+00:00,31.935962,-103.40501,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t151100p0000-D/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-D/s2_-7_std_512.tif,,
GAO20191023t152337p0000-B,1,,2019-10-23T15:23:37+00:00,31.935083,-103.32859,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-B/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-B/s2_-7_std_512.tif,,
GAO20191023t151100p0000-B,1,,2019-10-23T15:11:00+00:00,31.883894,-103.50718,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t151100p0000-B/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-B/s2_-7_std_512.tif,,
GAO20191023t151100p0000-F,1,,2019-10-23T15:11:00+00:00,31.95494,-103.35891,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t151100p0000-F/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-F/s2_-7_std_512.tif,,
GAO20191023t151100p0000-E,1,,2019-10-23T15:11:00+00:00,31.904265,-103.4421,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t151100p0000-E/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t151100p0000-E/s2_-7_std_512.tif,,
GAO20191023t152337p0000-D,1,,2019-10-23T15:23:37+00:00,31.919306,-103.38866,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-D/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-D/s2_-7_std_512.tif,,
GAO20191023t152337p0000-A,1,,2019-10-23T15:23:37+00:00,31.966035,-103.28928,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-A/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-A/s2_-7_std_512.tif,,
GAO20191023t152337p0000-C,1,,2019-10-23T15:23:37+00:00,31.939496,-103.361,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-C/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-C/s2_-7_std_512.tif,,
GAO20191023t152337p0000-E,1,,2019-10-23T15:23:37+00:00,31.916787,-103.39742,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-E/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-E/s2_-7_std_512.tif,,
GAO20191023t152337p0000-G,1,,2019-10-23T15:23:37+00:00,31.852694,-103.51556,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-G/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-G/s2_-7_std_512.tif,,
GAO20191023t152337p0000-F,1,,2019-10-23T15:23:37+00:00,31.90005,-103.39688,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-F/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-F/s2_-7_std_512.tif,,
GAO20191023t152337p0000-H,1,,2019-10-23T15:23:37+00:00,31.847548,-103.50756,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-H/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-H/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-H/s2_-7_std_512.tif,,
GAO20191023t152337p0000-I,1,,2019-10-23T15:23:37+00:00,31.828475,-103.51385,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-I/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-I/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-I/s2_-7_std_512.tif,,
GAO20191023t153942p0000-A,1,,2019-10-23T15:39:42+00:00,31.935117,-103.32845,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t153942p0000-A/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t153942p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t153942p0000-A/s2_-7_std_512.tif,,
GAO20191023t152337p0000-J,1,,2019-10-23T15:23:37+00:00,31.984202,-103.25909,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-J/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-J/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-J/s2_-7_std_512.tif,,
GAO20191023t153942p0000-B,1,,2019-10-23T15:39:42+00:00,31.900371,-103.3973,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t153942p0000-B/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t153942p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t153942p0000-B/s2_-7_std_512.tif,,
GAO20191023t155252p0000-A,1,,2019-10-23T15:52:52+00:00,31.825061,-103.46968,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t155252p0000-A/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t155252p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t155252p0000-A/s2_-7_std_512.tif,,
GAO20191023t152337p0000-K,1,,2019-10-23T15:23:37+00:00,31.862784,-103.47764,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t152337p0000-K/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-K/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t152337p0000-K/s2_-7_std_512.tif,,
GAO20191023t153942p0000-C,1,,2019-10-23T15:39:42+00:00,31.828503,-103.51377,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t153942p0000-C/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t153942p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t153942p0000-C/s2_-7_std_512.tif,,
GAO20191023t160830p0000-A,1,,2019-10-23T16:08:30+00:00,31.974837,-103.14957,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20191023t160830p0000-A/s2.tif,06e06e52-e795-4fbb-b963-a055fc26e9fc,S2B_MSIL2A_20191018T173329_N0500_R055_T13SFR_20230614T171342.SAFE,2019-10-18T17:33:29.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t160830p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20191023t160830p0000-A/s2_-7_std_512.tif,,
