plume_id,datetime,lat,lon,matched_safe,matched_sensing_time,matched_jp2
emi20240128t124010p08030-A,2024-01-28T12:40:10+00:00,-29.7471206115384,-51.19684419806515,,,
emi20240128t191103p13006-A,2024-01-28T19:11:03+00:00,28.039973898577344,-99.3751468824238,S2B_MSIL2A_20240129T171549_N0510_R112_T14RMS_20240129T204523.SAFE,2024-01-29T17:15:49+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240129T171549_N0510_R112_T14RMS_20240129T204523.SAFE/T14RMS_20240129T171549_B11_20m.jp2
emi20240128t191103p13006-B,2024-01-28T19:11:03+00:00,27.87167368575065,-99.2928697124618,,,
emi20240128t191115p13007-A,2024-01-28T19:11:15+00:00,28.18907798431169,-99.16972884110208,S2B_MSIL2A_20240129T171549_N0510_R112_T14RMS_20240129T204523.SAFE,2024-01-29T17:15:49+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240129T171549_N0510_R112_T14RMS_20240129T204523.SAFE/T14RMS_20240129T171549_B11_20m.jp2
emi20240128t191115p13007-B,2024-01-28T19:11:15+00:00,28.187430216439665,-99.16404987428838,S2B_MSIL2A_20240129T171549_N0510_R112_T14RMS_20240129T204523.SAFE,2024-01-29T17:15:49+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240129T171549_N0510_R112_T14RMS_20240129T204523.SAFE/T14RMS_20240129T171549_B11_20m.jp2
emi20240129t042245p03004-A,2024-01-29T04:22:45+00:00,11.484075050053208,104.88291219445932,,,
emi20240129t071545p04038-A,2024-01-29T07:15:45+00:00,-26.28159703432346,28.18475652898053,,,
emi20240129t090750p06014-A,2024-01-29T09:07:50+00:00,30.50066383323532,50.44549652254042,,,
emi20240129t121633p08011-A,2024-01-29T12:16:33+00:00,38.147894822469965,13.275855088909369,,,
emi20240129t150516p09007-A,2024-01-29T15:05:16+00:00,-11.927509272392356,-77.12120826884865,,,
emi20240129t150516p09007-B,2024-01-29T15:05:16+00:00,-11.814463235747084,-77.06582537745561,,,
emi20240129t151148p10003-A,2024-01-29T15:11:48+00:00,8.614339399569204,-63.10403323184296,,,
emi20240129t151148p10003-B,2024-01-29T15:11:48+00:00,8.666507050440657,-62.98625665752684,,,
emi20240129t182135p12004-A,2024-01-29T18:21:35+00:00,20.677373570991435,-100.49284014182976,,,
emi20240129t182622p12015-A,2024-01-29T18:26:22+00:00,33.42150955181636,-87.23942732831478,,,
emi20240129t182622p12015-B,2024-01-29T18:26:22+00:00,33.37858012073912,-87.23242605875166,,,
emi20240129t182622p12015-C,2024-01-29T18:26:22+00:00,33.40365801025281,-87.19942242626279,,,
emi20240129t182622p12015-D,2024-01-29T18:26:22+00:00,33.44078176919416,-87.1646388599045,,,
emi20240129t195857p13005-A,2024-01-29T19:58:57+00:00,33.08233230261975,-112.2885362907944,,,
emi20240130t051740p04007-A,2024-01-30T05:17:40+00:00,36.58701736777896,110.5902994392415,,,
emi20240130t051752p04008-A,2024-01-30T05:17:52+00:00,36.98135760931335,111.70156429213527,,,
emi20240130t051752p04008-B,2024-01-30T05:17:52+00:00,37.123906093489225,112.04703488777994,,,
emi20240130t051816p04010-A,2024-01-30T05:18:16+00:00,37.95993933284768,113.26990402345172,,,
emi20240130t051816p04010-B,2024-01-30T05:18:16+00:00,37.8937733193336,113.0050356608038,,,
emi20240130t051816p04010-C,2024-01-30T05:18:16+00:00,37.939651228891904,113.02272634417778,,,
emi20240130t051816p04010-D,2024-01-30T05:18:16+00:00,37.9677624876396,113.43674894297057,,,
emi20240130t051816p04010-E,2024-01-30T05:18:16+00:00,37.95160872515683,113.22478989095724,,,
emi20240130t051816p04010-F,2024-01-30T05:18:16+00:00,37.825912315118174,113.47198931641692,,,
emi20240130t051816p04010-G,2024-01-30T05:18:16+00:00,37.842728484681984,113.46221293045944,,,
emi20240130t051816p04010-H,2024-01-30T05:18:16+00:00,37.86666968349535,113.48910091525778,,,
emi20240130t051816p04010-I,2024-01-30T05:18:16+00:00,37.90117988701349,113.07652888969244,,,
emi20240130t051816p04010-J,2024-01-30T05:18:16+00:00,37.88020379717737,113.0572466599645,,,
emi20240130t051816p04010-K,2024-01-30T05:18:16+00:00,37.89282940070444,113.42271727820456,,,
emi20240130t112610p08006-A,2024-01-30T11:26:10+00:00,28.600979540509528,7.258244091190676,S2B_MSIL2A_20240130T100149_N0510_R122_T32RLS_20240130T123812.SAFE,2024-01-30T10:01:49+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240130T100149_N0510_R122_T32RLS_20240130T123812.SAFE/T32RLS_20240130T100149_B11_20m.jp2
emi20240130t112610p08006-B,2024-01-30T11:26:10+00:00,28.68424639714553,7.193862591115988,S2B_MSIL2A_20240130T100149_N0510_R122_T32RLS_20240130T123812.SAFE,2024-01-30T10:01:49+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240130T100149_N0510_R122_T32RLS_20240130T123812.SAFE/T32RLS_20240130T100149_B11_20m.jp2
emi20240130t112621p08007-A,2024-01-30T11:26:21+00:00,28.65148310580986,7.681991113365257,S2B_MSIL2A_20240130T100149_N0510_R122_T32RLS_20240130T123812.SAFE,2024-01-30T10:01:49+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240130T100149_N0510_R122_T32RLS_20240130T123812.SAFE/T32RLS_20240130T100149_B11_20m.jp2
emi20240130t112621p08007-B,2024-01-30T11:26:21+00:00,28.61961475393736,7.708793559596643,S2B_MSIL2A_20240130T100149_N0510_R122_T32RLS_20240130T123812.SAFE,2024-01-30T10:01:49+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240130T100149_N0510_R122_T32RLS_20240130T123812.SAFE/T32RLS_20240130T100149_B11_20m.jp2
emi20240130t123634p08023-B,2024-01-30T12:36:34+00:00,-36.69537154616092,-72.16725741310461,,,
emi20240130t123634p08023-C,2024-01-30T12:36:34+00:00,-37.3007280619588,-72.3318287465253,,,
emi20240130t124240p08050-A,2024-01-30T12:42:40+00:00,-20.562943853046832,-54.65866826661784,,,
emi20240130t173950p12012-A,2024-01-30T17:39:50+00:00,34.181241133628774,-80.27562149325752,,,
emi20240130t173950p12012-B,2024-01-30T17:39:50+00:00,34.107707097376434,-80.7752047225632,,,
emi20240130t174001p12013-A,2024-01-30T17:40:01+00:00,35.00612779991377,-80.16401401732217,,,
emi20240130t174025p12015-A,2024-01-30T17:40:25+00:00,35.6768217171722,-78.8523074097308,,,
emi20240131t090823p06011-A,2024-01-31T09:08:23+00:00,33.6139631889601,42.58932917434586,S2B_MSIL2A_20240131T075049_N0510_R135_T38SKC_20240131T091754.SAFE,2024-01-31T07:50:49+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240131T075049_N0510_R135_T38SKC_20240131T091754.SAFE/T38SKC_20240131T075049_B11_20m.jp2
emi20240131t151130p10004-A,2024-01-31T15:11:30+00:00,9.539159347058586,-73.50280251641182,,,
emi20240201t082310p06029-A,2024-02-01T08:23:10+00:00,37.76957500520433,53.914578309508215,,,
emi20240201t082310p06029-B,2024-02-01T08:23:10+00:00,37.73724792472152,53.928444411952455,,,
emi20240201t082310p06029-C,2024-02-01T08:23:10+00:00,37.71646507549865,53.92515884091432,,,
emi20240201t082310p06029-D,2024-02-01T08:23:10+00:00,37.92824015699563,53.916423923235726,,,
emi20240201t082310p06029-E,2024-02-01T08:23:10+00:00,37.91866571192705,53.9183482375326,,,
emi20240201t082310p06029-F,2024-02-01T08:23:10+00:00,37.9115845060052,53.918296317072105,,,
emi20240201t082310p06029-G,2024-02-01T08:23:10+00:00,37.908210530963856,53.89836130864771,,,
emi20240201t082310p06029-H,2024-02-01T08:23:10+00:00,37.57867425874037,54.0050468954222,,,
emi20240201t082310p06029-I,2024-02-01T08:23:10+00:00,37.7680556955748,53.91739058008281,,,
emi20240201t082310p06029-J,2024-02-01T08:23:10+00:00,37.79825680007743,53.91517540325594,,,
emi20240201t082322p06030-A,2024-02-01T08:23:22+00:00,38.22604840507916,54.08102069785485,,,
emi20240201t082322p06030-B,2024-02-01T08:23:22+00:00,38.03918589679176,55.09504601561983,,,
emi20240201t082418p06034-A,2024-02-01T08:24:18+00:00,40.25317383617752,58.44007302518867,,,
emi20240201t142458p10003-A,2024-02-01T14:24:58+00:00,10.287095040477766,-66.9033145823062,,,
emi20240201t173643p12006-A,2024-02-01T17:36:43+00:00,28.188686819862667,-99.16965131438,,,
emi20240201t173643p12006-B,2024-02-01T17:36:43+00:00,28.18722228458914,-99.1641439143348,,,
emi20240201t173643p12006-D,2024-02-01T17:36:43+00:00,27.978850466093743,-99.51506349895143,,,
emi20240202t025201p02005-A,2024-02-02T02:52:01+00:00,22.41996841347047,113.93374264970288,,,
emi20240202t025201p02005-B,2024-02-02T02:52:01+00:00,22.54702509590089,114.17286776076185,,,
emi20240202t165045p11004-A,2024-02-02T16:50:45+00:00,30.603447071747794,-91.23138365509152,,,
emi20240202t165144p11009-A,2024-02-02T16:51:44+00:00,33.24452471560329,-87.65149571456924,,,
emi20240202t165156p11010-B,2024-02-02T16:51:56+00:00,33.71046942126783,-87.05756805411383,,,
emi20240202t165156p11010-E,2024-02-02T16:51:56+00:00,33.421480725046834,-87.239580819275,,,
emi20240202t165156p11010-F,2024-02-02T16:51:56+00:00,33.43942397193531,-87.16497069335698,,,
emi20240202t165156p11010-G,2024-02-02T16:51:56+00:00,33.45779649131717,-87.14432355231993,,,
emi20240203t034339p03012-A,2024-02-03T03:43:39+00:00,37.893771954302906,113.00483335629502,,,
emi20240203t034339p03012-B,2024-02-03T03:43:39+00:00,37.93889291467707,113.021275605754,,,
emi20240203t034339p03012-C,2024-02-03T03:43:39+00:00,37.95074390601455,113.22352787510648,,,
emi20240203t082109p06029-A,2024-02-03T08:21:09+00:00,34.68174177439997,38.62321510203594,,,
emi20240203t082121p06030-A,2024-02-03T08:21:21+00:00,35.37120841681373,38.61351539907946,,,
emi20240203t095138p07003-A,2024-02-03T09:51:38+00:00,28.6359779451758,7.536742514806946,S2B_MSIL2A_20240202T101139_N0510_R022_T32RLS_20240202T130637.SAFE,2024-02-02T10:11:39+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240202T101139_N0510_R022_T32RLS_20240202T130637.SAFE/T32RLS_20240202T101139_B11_20m.jp2
emi20240203t095138p07003-B,2024-02-03T09:51:38+00:00,28.6016198927246,7.259193839760144,S2B_MSIL2A_20240202T101139_N0510_R022_T32RLS_20240202T130637.SAFE,2024-02-02T10:11:39+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240202T101139_N0510_R022_T32RLS_20240202T130637.SAFE/T32RLS_20240202T101139_B11_20m.jp2
emi20240203t095138p07003-C,2024-02-03T09:51:38+00:00,28.722218884281787,7.521341330644532,S2B_MSIL2A_20240202T101139_N0510_R022_T32RLS_20240202T130637.SAFE,2024-02-02T10:11:39+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240202T101139_N0510_R022_T32RLS_20240202T130637.SAFE/T32RLS_20240202T101139_B11_20m.jp2
emi20240203t095138p07003-E,2024-02-03T09:51:38+00:00,28.619370878527576,7.708741129507331,S2B_MSIL2A_20240202T101139_N0510_R022_T32RLS_20240202T130637.SAFE,2024-02-02T10:11:39+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240202T101139_N0510_R022_T32RLS_20240202T130637.SAFE/T32RLS_20240202T101139_B11_20m.jp2
emi20240203t095138p07003-F,2024-02-03T09:51:38+00:00,28.63616570037979,7.617721304503448,S2B_MSIL2A_20240202T101139_N0510_R022_T32RLS_20240202T130637.SAFE,2024-02-02T10:11:39+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240202T101139_N0510_R022_T32RLS_20240202T130637.SAFE/T32RLS_20240202T101139_B11_20m.jp2
emi20240203t112934p08005-A,2024-02-03T11:29:34+00:00,41.07879903886933,0.6904483486327422,,,
emi20240203t160459p11009-A,2024-02-03T16:04:59+00:00,33.25881545035816,-81.73632106429218,,,
emi20240203t160511p11010-A,2024-02-03T16:05:11+00:00,34.10595168361607,-80.77345017230412,,,
emi20240204t165003p11008-A,2024-02-04T16:50:03+00:00,31.56987378764771,-101.81648915038669,,,
emi20240204t165412p11029-A,2024-02-04T16:54:12+00:00,40.93505004329339,-87.34151711109673,,,
emi20240204t165448p11032-A,2024-02-04T16:54:48+00:00,42.35512444628316,-85.01576813405318,,,
emi20240205t020108p02003-A,2024-02-05T02:01:08+00:00,13.584323787250185,100.67244101840625,S2B_MSIL2A_20240205T033939_N0510_R061_T47PPR_20240205T064518.SAFE,2024-02-05T03:39:39+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240205T033939_N0510_R061_T47PPR_20240205T064518.SAFE/T47PPR_20240205T033939_B11_20m.jp2
emi20240205t020120p02004-A,2024-02-05T02:01:20+00:00,13.767723682738506,101.40333043334266,S2B_MSIL2A_20240205T033939_N0510_R061_T47PQR_20240205T064518.SAFE,2024-02-05T03:39:39+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240205T033939_N0510_R061_T47PQR_20240205T064518.SAFE/T47PQR_20240205T033939_B11_20m.jp2
emi20240205t051601p04011-A,2024-02-05T05:16:01+00:00,38.62752164310098,79.04085243816331,,,
emi20240205t051613p04012-A,2024-02-05T05:16:13+00:00,38.74787483356047,80.05504640394633,,,
emi20240205t160200p11007-A,2024-02-05T16:02:00+00:00,28.187969195031823,-99.16933520598184,,,
emi20240205t160200p11007-B,2024-02-05T16:02:00+00:00,28.21352425853456,-99.13285775735964,,,
emi20240205t160557p11027-A,2024-02-05T16:05:57+00:00,38.45835600915319,-85.83345749331514,,,
emi20240212t214756p14021-A,2024-02-12T21:47:56+00:00,33.71236413545219,-104.54953190699234,S2A_MSIL2A_20240212T174441_N0510_R098_T13SET_20240212T225951.SAFE,2024-02-12T17:44:41+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2A_MSIL2A_20240212T174441_N0510_R098_T13SET_20240212T225951.SAFE/T13SET_20240212T174441_B11_20m.jp2
emi20240212t214808p14022-A,2024-02-12T21:48:08+00:00,32.61482611099335,-104.05529344533151,,,
emi20240212t214820p14023-C,2024-02-12T21:48:20+00:00,32.20322613138207,-103.46902352400744,,,
emi20240212t214820p14023-H,2024-02-12T21:48:20+00:00,32.19829723482121,-103.5581768736699,,,
emi20240212t214820p14023-I,2024-02-12T21:48:20+00:00,32.57673162384047,-103.60164451247827,,,
emi20240212t214832p14024-C,2024-02-12T21:48:32+00:00,31.94751817333865,-103.04458267061784,,,
emi20240212t214832p14024-G,2024-02-12T21:48:32+00:00,32.01440715965484,-102.51816177093173,,,
emi20240212t214843p14025-C,2024-02-12T21:48:43+00:00,31.34596260566005,-101.79613022807688,,,
emi20240212t214843p14025-I,2024-02-12T21:48:43+00:00,31.37455701290993,-101.77598788302234,,,
emi20240212t214954p14031-A,2024-02-12T21:49:54+00:00,28.18715227618982,-99.16283958152894,,,
emi20240213t100819p07005-A,2024-02-13T10:08:19+00:00,39.555925140549846,57.755199579508826,,,
emi20240213t114455p08013-A,2024-02-13T11:44:55+00:00,30.35217850817721,46.83560713833464,,,
emi20240213t114518p08015-A,2024-02-13T11:45:18+00:00,29.165889858685773,47.92057558911148,S2B_MSIL2A_20240214T073009_N0510_R049_T38RQT_20240214T084911.SAFE,2024-02-14T07:30:09+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240214T073009_N0510_R049_T38RQT_20240214T084911.SAFE/T38RQT_20240214T073009_B11_20m.jp2
emi20240214t092053p06006-A,2024-02-14T09:20:53+00:00,40.23771272919837,63.58318672597639,,,
emi20240214t092117p06008-A,2024-02-14T09:21:17+00:00,39.178116387719285,65.30487822613884,,,
emi20240214t092407p06020-A,2024-02-14T09:24:07+00:00,31.62810653650277,74.41891944086385,,,
emi20240214t105745p07024-A,2024-02-14T10:57:45+00:00,30.20662834467221,53.27238321523643,,,
emi20240214t105745p07024-B,2024-02-14T10:57:45+00:00,29.74305086697072,53.24752260399663,,,
emi20240214t105844p07029-B,2024-02-14T10:58:44+00:00,27.1825326905645,56.07841927096027,,,
emi20240214t140400p09023-A,2024-02-14T14:04:00+00:00,28.61531174409464,7.709833992933738,S2A_MSIL2A_20240214T100121_N0510_R122_T32RLS_20240214T134153.SAFE,2024-02-14T10:01:21+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2A_MSIL2A_20240214T100121_N0510_R122_T32RLS_20240214T134153.SAFE/T32RLS_20240214T100121_B11_20m.jp2
emi20240214t140400p09023-B,2024-02-14T14:04:00+00:00,28.63752983616439,7.615146995742408,S2A_MSIL2A_20240214T100121_N0510_R122_T32RLS_20240214T134153.SAFE,2024-02-14T10:01:21+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2A_MSIL2A_20240214T100121_N0510_R122_T32RLS_20240214T134153.SAFE/T32RLS_20240214T100121_B11_20m.jp2
emi20240215t083826p06019-A,2024-02-15T08:38:26+00:00,27.77646594316448,85.22837320383178,,,
emi20240215t193425p13030-A,2024-02-15T19:34:25+00:00,10.051141795588322,-64.88769578345152,,,
emi20240216t075630p05016-A,2024-02-16T07:56:30+00:00,11.48730472410675,104.88189787883248,,,
emi20240216t092533p06010-A,2024-02-16T09:25:33+00:00,22.982614854253825,72.56838773613995,S2A_MSIL2A_20240216T053921_N0510_R005_T43QBF_20240216T085450.SAFE,2024-02-16T05:39:21+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2A_MSIL2A_20240216T053921_N0510_R005_T43QBF_20240216T085450.SAFE/T43QBF_20240216T053921_B11_20m.jp2
emi20240216t092533p06010-B,2024-02-16T09:25:33+00:00,22.799842528972235,72.58229345474584,S2A_MSIL2A_20240216T053921_N0510_R005_T43QBF_20240216T085450.SAFE,2024-02-16T05:39:21+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2A_MSIL2A_20240216T053921_N0510_R005_T43QBF_20240216T085450.SAFE/T43QBF_20240216T053921_B11_20m.jp2
emi20240216t092533p06010-C,2024-02-16T09:25:33+00:00,22.794212037631866,72.6043895916334,S2A_MSIL2A_20240216T053921_N0510_R005_T43QBF_20240216T085450.SAFE,2024-02-16T05:39:21+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2A_MSIL2A_20240216T053921_N0510_R005_T43QBF_20240216T085450.SAFE/T43QBF_20240216T053921_B11_20m.jp2
emi20240216t092853p06012-A,2024-02-16T09:28:53+00:00,12.950450545926358,80.22381434328508,,,
emi20240216t092853p06012-C,2024-02-16T09:28:53+00:00,13.134174788610196,80.26513036663005,,,
emi20240216t105741p07006-A,2024-02-16T10:57:41+00:00,24.61704969889975,46.89157152689262,S2A_MSIL2A_20240216T072001_N0510_R006_T38RPN_20240216T100952.SAFE,2024-02-16T07:20:01+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2A_MSIL2A_20240216T072001_N0510_R006_T38RPN_20240216T100952.SAFE/T38RPN_20240216T072001_B11_20m.jp2
emi20240216t140040p09004-A,2024-02-16T14:00:40+00:00,32.27498680076225,-8.344849880563714,,,
emi20240216t201122p13016-B,2024-02-16T20:11:22+00:00,33.71194572723071,-104.5492373929738,,,
emi20240217t052632p04005-A,2024-02-17T05:26:32+00:00,37.66164162751657,108.9384136473068,S2A_MSIL2A_20240217T032821_N0510_R018_T49SCB_20240217T072051.SAFE,2024-02-17T03:28:21+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2A_MSIL2A_20240217T032821_N0510_R018_T49SCB_20240217T072051.SAFE/T49SCB_20240217T032821_B11_20m.jp2
emi20240217t052644p04006-A,2024-02-17T05:26:44+00:00,37.57821578580722,110.07754994447204,S2A_MSIL2A_20240217T032821_N0510_R018_T49SDB_20240217T072051.SAFE,2024-02-17T03:28:21+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2A_MSIL2A_20240217T032821_N0510_R018_T49SDB_20240217T072051.SAFE/T49SDB_20240217T032821_B11_20m.jp2
emi20240217t052644p04006-B,2024-02-17T05:26:44+00:00,37.8858187946298,109.9241820313294,S2A_MSIL2A_20240217T032821_N0510_R018_T49SDB_20240217T072051.SAFE,2024-02-17T03:28:21+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2A_MSIL2A_20240217T032821_N0510_R018_T49SDB_20240217T072051.SAFE/T49SDB_20240217T032821_B11_20m.jp2
emi20240217t052707p04008-A,2024-02-17T05:27:07+00:00,36.51036354084603,110.59474669951167,S2A_MSIL2A_20240217T032821_N0510_R018_T49SDA_20240217T072051.SAFE,2024-02-17T03:28:21+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2A_MSIL2A_20240217T032821_N0510_R018_T49SDA_20240217T072051.SAFE/T49SDA_20240217T032821_B11_20m.jp2
emi20240217t052719p04009-A,2024-02-17T05:27:19+00:00,35.75987196437231,111.76420378763288,,,
emi20240217t052731p04010-A,2024-02-17T05:27:31+00:00,35.60892596555696,112.52903365534348,,,
emi20240217t052731p04010-B,2024-02-17T05:27:31+00:00,35.65104833357164,112.51616273196636,,,
emi20240217t052731p04010-C,2024-02-17T05:27:31+00:00,35.687114327339586,112.53320146870452,,,
emi20240217t052731p04010-D,2024-02-17T05:27:31+00:00,35.599453419151885,112.68772036302856,,,
emi20240217t052731p04010-E,2024-02-17T05:27:31+00:00,35.64046440383261,112.65264816932586,,,
emi20240217t052731p04010-F,2024-02-17T05:27:31+00:00,35.61746697929233,112.609764149856,,,
emi20240217t052731p04010-G,2024-02-17T05:27:31+00:00,35.546680526449734,112.63081329236697,,,
emi20240217t052731p04010-H,2024-02-17T05:27:31+00:00,35.60739110696825,112.644484912934,,,
emi20240217t052731p04010-I,2024-02-17T05:27:31+00:00,35.68620470792905,112.66993625657273,,,
emi20240217t052731p04010-J,2024-02-17T05:27:31+00:00,35.59478767900548,112.48493076239733,,,
emi20240217t052731p04010-K,2024-02-17T05:27:31+00:00,35.73035106784248,112.42164589885164,,,
emi20240217t052731p04010-L,2024-02-17T05:27:31+00:00,35.56925534678791,112.40213543610425,,,
emi20240217t052731p04010-M,2024-02-17T05:27:31+00:00,35.67493376225997,112.56777875121088,,,
emi20240217t052731p04010-N,2024-02-17T05:27:31+00:00,35.6751214367374,112.7019363973002,,,
emi20240217t052842p04016-A,2024-02-17T05:28:42+00:00,32.780041933817444,116.4905157772506,,,
emi20240217t052842p04016-B,2024-02-17T05:28:42+00:00,32.74967434175022,116.5175768174674,,,
emi20240217t052842p04016-C,2024-02-17T05:28:42+00:00,32.77194112206894,116.57742072431142,,,
emi20240217t100816p07012-C,2024-02-17T10:08:16+00:00,30.35634167193976,47.33958309114641,,,
emi20240217t113803p08002-A,2024-02-17T11:38:03+00:00,38.14828200748676,13.277040899725108,,,
emi20240218t074924p05022-A,2024-02-18T07:49:24+00:00,26.79617388627433,80.78007992892293,,,
emi20240218t122651p08018-A,2024-02-18T12:26:51+00:00,29.64665876039753,6.962021557463373,,,
emi20240218t122651p08018-B,2024-02-18T12:26:51+00:00,29.62403084153196,6.962126283208988,,,
emi20240218t122703p08019-A,2024-02-18T12:27:03+00:00,28.618206619069497,7.708872586538376,,,
emi20240218t141154p09014-A,2024-02-18T14:11:54+00:00,-7.1724802879832055,12.3870664766649,,,
emi20240223t052749p04022-A,2024-02-23T05:27:49+00:00,16.92078112889459,96.18379081294472,,,
emi20240223t082439p06003-A,2024-02-23T08:24:39+00:00,40.84762204250191,23.07967038393324,,,
emi20240223t161050p11012-B,2024-02-23T16:10:50+00:00,35.848157761579785,-87.4508391017411,,,
emi20240223t161201p11018-B,2024-02-23T16:12:01+00:00,33.23412379796328,-84.11561535522806,S2B_MSIL2A_20240223T162159_N0510_R040_T17SKS_20240223T185332.SAFE,2024-02-23T16:21:59+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240223T162159_N0510_R040_T17SKS_20240223T185332.SAFE/T17SKS_20240223T162159_B11_20m.jp2
emi20240223t161709p11025-A,2024-02-23T16:17:09+00:00,18.55910416671543,-69.96955180341074,,,
emi20240223t175114p12035-A,2024-02-23T17:51:14+00:00,14.634791378795484,-90.53305341485212,S2B_MSIL2A_20240223T162159_N0510_R040_T15PYS_20240223T234019.SAFE,2024-02-23T16:21:59+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240223T162159_N0510_R040_T15PYS_20240223T234019.SAFE/T15PYS_20240223T162159_B11_20m.jp2
emi20240224t060629p04005-A,2024-02-24T06:06:29+00:00,36.23848472493914,59.98871079094769,,,
emi20240224t060941p04008-A,2024-02-24T06:09:41+00:00,27.96739892209848,69.80969434283764,,,
emi20240224t060941p04008-B,2024-02-24T06:09:41+00:00,27.9680870039494,69.72523382447656,,,
emi20240224t061016p04011-A,2024-02-24T06:10:16+00:00,25.90308930642506,71.57332401962441,S2B_MSIL2A_20240224T054829_N0510_R048_T42RYP_20240224T080534.SAFE,2024-02-24T05:48:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20240224T054829_N0510_R048_T42RYP_20240224T080534.SAFE/T42RYP_20240224T054829_B11_20m.jp2
emi20240224t165801p11015-A,2024-02-24T16:58:01+00:00,32.51460841702537,-101.52274592563003,,,
emi20240225t021302p02002-A,2024-02-25T02:13:02+00:00,38.06690368008529,109.77134236297678,,,
emi20240225t021326p02004-A,2024-02-25T02:13:26+00:00,37.48335079500981,110.85162698319868,,,
emi20240225t021326p02004-B,2024-02-25T02:13:26+00:00,37.47015027141575,110.83102143713536,,,
emi20240225t021326p02004-C,2024-02-25T02:13:26+00:00,37.344597819306856,110.96717806532706,,,
emi20240225t021326p02004-D,2024-02-25T02:13:26+00:00,37.46060394332397,111.14663818167104,,,
emi20240225t021326p02004-E,2024-02-25T02:13:26+00:00,37.37667263063884,110.92193017054274,,,
emi20240225t021326p02004-F,2024-02-25T02:13:26+00:00,37.44805429032333,111.10869894060733,,,
emi20240225t021326p02004-G,2024-02-25T02:13:26+00:00,37.44686215590778,111.16145682060228,,,
emi20240225t021326p02004-H,2024-02-25T02:13:26+00:00,37.4360513568855,110.84237587360832,,,
emi20240225t021326p02004-J,2024-02-25T02:13:26+00:00,37.527960724505576,110.80593739180996,,,
