plume_id,lat,lon,matched_safe,tile,sensing_time,matched_jp2,out_tif,missing_bands
tan20250816t035346c10s4001-K,32.91330828698203,116.70971111419664,S2B_MSIL2A_20250816T025529_N0511_R032_T50SMB_20250816T052517.SAFE,T50SMB,20250816T025529,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20250816T025529_N0511_R032_T50SMB_20250816T052517.SAFE/T50SMB_20250816T025529_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250816t035346c10s4001-K/s2_recut_12x512_georef.tif,"B09,B10"
tan20250816t035346c10s4001-L,32.8740082279776,116.63155474543017,S2B_MSIL2A_20250816T025529_N0511_R032_T50SMB_20250816T052517.SAFE,T50SMB,20250816T025529,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20250816T025529_N0511_R032_T50SMB_20250816T052517.SAFE/T50SMB_20250816T025529_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250816t035346c10s4001-L/s2_recut_12x512_georef.tif,"B09,B10"
tan20250816t035346c10s4001-O,32.780802722109385,116.46823304494876,S2B_MSIL2A_20250816T025529_N0511_R032_T50SMB_20250816T052517.SAFE,T50SMB,20250816T025529,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20250816T025529_N0511_R032_T50SMB_20250816T052517.SAFE/T50SMB_20250816T025529_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250816t035346c10s4001-O/s2_recut_12x512_georef.tif,"B09,B10"
tan20250816t035346c10s4001-P,32.81654323461699,116.5736373885091,S2B_MSIL2A_20250816T025529_N0511_R032_T50SMB_20250816T052517.SAFE,T50SMB,20250816T025529,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20250816T025529_N0511_R032_T50SMB_20250816T052517.SAFE/T50SMB_20250816T025529_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250816t035346c10s4001-P/s2_recut_12x512_georef.tif,"B09,B10"
tan20250818t193431c04s4001-A,57.05175961934757,-111.7334497863442,S2A_MSIL2A_20250818T185831_N0511_R113_T12VVJ_20250818T221159.SAFE,T12VVJ,20250818T185831,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20250818T185831_N0511_R113_T12VVJ_20250818T221159.SAFE/T12VVJ_20250818T185831_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250818t193431c04s4001-A/s2_recut_12x512_georef.tif,"B09,B10"
tan20250818t193431c04s4001-D,57.04998139183073,-111.62112820317616,S2A_MSIL2A_20250818T185831_N0511_R113_T12VVJ_20250818T221159.SAFE,T12VVJ,20250818T185831,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20250818T185831_N0511_R113_T12VVJ_20250818T221159.SAFE/T12VVJ_20250818T185831_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250818t193431c04s4001-D/s2_recut_12x512_georef.tif,"B09,B10"
tan20250821t112530c67s4001-B,41.59001766742344,1.9499793583870544,S2C_MSIL2A_20250822T105041_N0511_R051_T31TDG_20250822T163215.SAFE,T31TDG,20250822T105041,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2C_MSIL2A_20250822T105041_N0511_R051_T31TDG_20250822T163215.SAFE/T31TDG_20250822T105041_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250821t112530c67s4001-B/s2_recut_12x512_georef.tif,"B09,B10"
tan20250821t191418c29s4001-A,33.22998759427884,-115.99324968599964,S2B_MSIL2A_20250822T181919_N0511_R127_T11SNS_20250822T215411.SAFE,T11SNS,20250822T181919,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2B_MSIL2A_20250822T181919_N0511_R127_T11SNS_20250822T215411.SAFE/T11SNS_20250822T181919_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250821t191418c29s4001-A/s2_recut_12x512_georef.tif,"B09,B10"
tan20250822t060235c80s4001-A,53.81198600539784,88.06543460878635,S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE,T45UWV,20250823T051711,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE/T45UWV_20250823T051711_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250822t060235c80s4001-A/s2_recut_12x512_georef.tif,"B09,B10"
tan20250822t060235c80s4001-B,53.81363629304931,88.07256446230514,S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE,T45UWV,20250823T051711,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE/T45UWV_20250823T051711_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250822t060235c80s4001-B/s2_recut_12x512_georef.tif,"B09,B10"
tan20250822t060235c80s4001-C,53.82636889897239,88.08849575861888,S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE,T45UWV,20250823T051711,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE/T45UWV_20250823T051711_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250822t060235c80s4001-C/s2_recut_12x512_georef.tif,"B09,B10"
tan20250822t060235c80s4001-D,53.82823241676675,88.09067080236736,S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE,T45UWV,20250823T051711,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE/T45UWV_20250823T051711_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250822t060235c80s4001-D/s2_recut_12x512_georef.tif,"B09,B10"
tan20250822t060235c80s4001-E,53.8133960673899,88.11455364299349,S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE,T45UWV,20250823T051711,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE/T45UWV_20250823T051711_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250822t060235c80s4001-E/s2_recut_12x512_georef.tif,"B09,B10"
tan20250822t060235c80s4001-F,53.81997850339857,88.10946742882709,S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE,T45UWV,20250823T051711,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE/T45UWV_20250823T051711_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250822t060235c80s4001-F/s2_recut_12x512_georef.tif,"B09,B10"
tan20250822t060235c80s4001-G,53.76524058681648,88.03609763685961,S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE,T45UWV,20250823T051711,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE/T45UWV_20250823T051711_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250822t060235c80s4001-G/s2_recut_12x512_georef.tif,"B09,B10"
tan20250822t060235c80s4001-H,53.6611184427947,87.92774572484501,S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE,T45UWV,20250823T051711,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2C_MSIL2A_20250823T051711_N0511_R062_T45UWV_20250823T083658.SAFE/T45UWV_20250823T051711_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/tan20250822t060235c80s4001-H/s2_recut_12x512_georef.tif,"B09,B10"
