plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,s2_path
GAO20191020t171158p0000-A,31.8803317,-101.34136,2019-10-20T17:11:58+00,Oil & Gas (1B2),CH4,mfm,"[-101.34374980172912, 31.87853437212684, -101.33822447599461, 31.88322619131844]",GAO,production,2023-05-14 20:26:01.093302+00:00,2025-03-25 23:15:36.118030+00:00,jpl,,,,,219.42319,113.082596,6.222,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-A/GAO20191020t171158p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-A/GAO20191020t171158p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t171158p0000-A/GAO20191020t171158p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-A/GAO20191020t171158p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-A/GAO20191020t171158p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t171158p0000-A/s2.tif
GAO20191020t171158p0000-B,31.872175,-101.63379,2019-10-20T17:11:58+00,Oil & Gas (1B2),CH4,mfm,"[-101.63580743465461, 31.870098158781122, -101.63032880690419, 31.87479120775867]",GAO,production,2023-05-14 20:26:01.094413+00:00,2025-03-25 23:15:38.566273+00:00,jpl,,,,,193.000058,69.6038282,6.343,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-B/GAO20191020t171158p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-B/GAO20191020t171158p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t171158p0000-B/GAO20191020t171158p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-B/GAO20191020t171158p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-B/GAO20191020t171158p0000-B_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t171158p0000-B/s2.tif
GAO20191020t171158p0000-C,31.8746025,-102.21967,2019-10-20T17:11:58+00,Oil & Gas (1B2),CH4,mfm,"[-102.22219003737233, 31.872630365667398, -102.2166615633091, 31.877325159032758]",GAO,production,2023-05-14 20:28:40.219889+00:00,2025-03-25 23:19:24.386375+00:00,jpl,,,,,339.279429,56.5094454,6.413,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-C/GAO20191020t171158p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-C/GAO20191020t171158p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t171158p0000-C/GAO20191020t171158p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-C/GAO20191020t171158p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-C/GAO20191020t171158p0000-C_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t171158p0000-C/s2.tif
GAO20191020t171158p0000-D,31.889034,-101.86825,2019-10-20T17:11:58+00,Oil & Gas (1B2),CH4,mfm,"[-101.87066376120393, 31.886813347968477, -101.8651834135507, 31.891466556802502]",GAO,production,2023-05-14 20:26:01.093779+00:00,2025-03-25 23:15:36.983835+00:00,jpl,,,,,842.103119,261.464008,6.196,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-D/GAO20191020t171158p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-D/GAO20191020t171158p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t171158p0000-D/GAO20191020t171158p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-D/GAO20191020t171158p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-D/GAO20191020t171158p0000-D_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t171158p0000-D/s2.tif
GAO20191020t171158p0000-E,31.88306,-101.89235,2019-10-20T17:11:58+00,Oil & Gas (1B2),CH4,mfm,"[-101.8938828344329, 31.879027962873145, -101.8832087017896, 31.888091617383484]",GAO,production,2023-05-14 20:26:54.214467+00:00,2025-03-25 23:16:58.292086+00:00,jpl,,,,,598.911648,134.379467,6.227,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-E/GAO20191020t171158p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-E/GAO20191020t171158p0000-E_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t171158p0000-E/GAO20191020t171158p0000-E_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-E/GAO20191020t171158p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-E/GAO20191020t171158p0000-E_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t171158p0000-E/s2.tif
GAO20191020t171158p0000-F,31.8836443,-101.85904,2019-10-20T17:11:58+00,Oil & Gas (1B2),CH4,mfm,"[-101.8614676711603, 31.881758339514867, -101.85598765471309, 31.88641152252522]",GAO,production,2023-05-14 20:28:40.215756+00:00,2025-03-25 23:19:14.873941+00:00,jpl,,,,,184.029914,27.3149113,6.196,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-F/GAO20191020t171158p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-F/GAO20191020t171158p0000-F_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t171158p0000-F/GAO20191020t171158p0000-F_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-F/GAO20191020t171158p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t171158p0000-F/GAO20191020t171158p0000-F_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t171158p0000-F/s2.tif
GAO20191020t173137p0000-A,31.8798551,-102.22978,2019-10-20T17:31:37+00,Oil & Gas (1B2),CH4,mfm,"[-102.23230625506712, 31.87780284213685, -102.22682536861437, 31.8824569637131]",GAO,production,2023-05-14 20:26:54.213245+00:00,2025-03-25 23:16:54.780251+00:00,jpl,,,,,282.06843,42.180024,6.384,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-A/GAO20191020t173137p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-A/GAO20191020t173137p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t173137p0000-A/GAO20191020t173137p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-A/GAO20191020t173137p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-A/GAO20191020t173137p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t173137p0000-A/s2.tif
GAO20191020t173137p0000-B,31.8960302,-102.20685,2019-10-20T17:31:37+00,Oil & Gas (1B2),CH4,mfm,"[-102.20884500878651, 31.89412912181576, -102.20336323146385, 31.898783174721594]",GAO,production,2023-05-14 20:31:24.148737+00:00,2025-03-25 23:22:56.061202+00:00,jpl,,,,,242.757897,37.5476742,6.455,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-B/GAO20191020t173137p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-B/GAO20191020t173137p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t173137p0000-B/GAO20191020t173137p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-B/GAO20191020t173137p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-B/GAO20191020t173137p0000-B_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t173137p0000-B/s2.tif
GAO20191020t173137p0000-C,31.889032,-101.86811,2019-10-20T17:31:37+00,Oil & Gas (1B2),CH4,mfm,"[-101.87039135254679, 31.88461807971286, -101.85733358883529, 31.89570493607898]",GAO,production,2023-05-14 20:26:01.106864+00:00,2025-03-25 23:16:06.310164+00:00,jpl,,,,,673.674826,125.909535,6.196,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-C/GAO20191020t173137p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-C/GAO20191020t173137p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t173137p0000-C/GAO20191020t173137p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-C/GAO20191020t173137p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-C/GAO20191020t173137p0000-C_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t173137p0000-C/s2.tif
GAO20191020t173137p0000-D,31.9030824,-101.87236,2019-10-20T17:31:37+00,Oil & Gas (1B2),CH4,mfm,"[-101.87470042589689, 31.901031915313567, -101.8691716943263, 31.905685018851795]",GAO,production,2023-05-14 20:26:54.224559+00:00,2025-03-25 23:17:27.922594+00:00,jpl,,,,,164.368534,77.7639045,6.239,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-D/GAO20191020t173137p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-D/GAO20191020t173137p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t173137p0000-D/GAO20191020t173137p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-D/GAO20191020t173137p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-D/GAO20191020t173137p0000-D_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t173137p0000-D/s2.tif
GAO20191020t173137p0000-E,31.8925063,-101.74218,2019-10-20T17:31:37+00,Oil & Gas (1B2),CH4,mfm,"[-101.74322809084548, 31.890870707667496, -101.73774783198965, 31.895564095302845]",GAO,production,2023-05-14 20:31:24.138509+00:00,2025-03-25 23:22:34.886434+00:00,jpl,,,,,626.968579,172.205751,6.302,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-E/GAO20191020t173137p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-E/GAO20191020t173137p0000-E_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t173137p0000-E/GAO20191020t173137p0000-E_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-E/GAO20191020t173137p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-E/GAO20191020t173137p0000-E_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t173137p0000-E/s2.tif
GAO20191020t173137p0000-F,31.9054338,-101.73374,2019-10-20T17:31:37+00,Oil & Gas (1B2),CH4,mfm,"[-101.73627283561721, 31.903349825220456, -101.73079199793406, 31.908002614281198]",GAO,production,2023-05-14 20:27:47.123534+00:00,2025-03-25 23:17:32.419502+00:00,jpl,,,,,179.069819,60.3724866,6.322,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-F/GAO20191020t173137p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-F/GAO20191020t173137p0000-F_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t173137p0000-F/GAO20191020t173137p0000-F_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-F/GAO20191020t173137p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t173137p0000-F/GAO20191020t173137p0000-F_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t173137p0000-F/s2.tif
GAO20191020t174612p0000-A,31.922872,-101.75699,2019-10-20T17:46:12+00,Oil & Gas (1B2),CH4,mfm,"[-101.75841229681836, 31.92160571081453, -101.75288276111716, 31.92625845054478]",GAO,production,2023-05-14 20:26:01.086713+00:00,2025-03-25 23:13:19.865113+00:00,jpl,,,,,513.798843,167.155213,6.337,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t174612p0000-A/GAO20191020t174612p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t174612p0000-A/GAO20191020t174612p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t174612p0000-A/GAO20191020t174612p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t174612p0000-A/GAO20191020t174612p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t174612p0000-A/GAO20191020t174612p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t174612p0000-A/s2.tif
GAO20191020t180552p0000-A,31.9267689,-101.87865,2019-10-20T18:05:52+00,Oil & Gas (1B2),CH4,mfm,"[-101.88118804173929, 31.924398506199307, -101.8757053016633, 31.929092308152896]",GAO,production,2023-05-14 20:28:40.213669+00:00,2025-03-25 23:19:09.307526+00:00,jpl,,,,,196.887353,33.8981814,7.203,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t180552p0000-A/GAO20191020t180552p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t180552p0000-A/GAO20191020t180552p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t180552p0000-A/GAO20191020t180552p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t180552p0000-A/GAO20191020t180552p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t180552p0000-A/GAO20191020t180552p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t180552p0000-A/s2.tif
GAO20191020t182037p0000-A,31.950273,-102.18525,2019-10-20T18:20:37+00,Oil & Gas (1B2),CH4,mfm,"[-102.18668507427103, 31.948621528647376, -102.18072317002114, 31.95368020192935]",GAO,production,2023-05-14 20:27:47.134260+00:00,2025-03-25 23:18:01.954093+00:00,jpl,,,,,384.526334,222.742828,7.436,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t182037p0000-A/GAO20191020t182037p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t182037p0000-A/GAO20191020t182037p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t182037p0000-A/GAO20191020t182037p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t182037p0000-A/GAO20191020t182037p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t182037p0000-A/GAO20191020t182037p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t182037p0000-A/s2.tif
GAO20191020t182037p0000-B,31.9586336,-102.16445,2019-10-20T18:20:37+00,Oil & Gas (1B2),CH4,mfm,"[-102.16673611357459, 31.956697765511425, -102.16120280125158, 31.961392375229135]",GAO,production,2023-05-14 20:27:47.126159+00:00,2025-03-25 23:17:40.003406+00:00,jpl,,,,,418.948015,112.836141,7.311,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t182037p0000-B/GAO20191020t182037p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t182037p0000-B/GAO20191020t182037p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t182037p0000-B/GAO20191020t182037p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t182037p0000-B/GAO20191020t182037p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t182037p0000-B/GAO20191020t182037p0000-B_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t182037p0000-B/s2.tif
GAO20191020t184019p0000-A,31.982263,-101.78316,2019-10-20T18:40:19+00,Oil & Gas (1B2),CH4,mfm,"[-101.78455327008729, 31.98089451577178, -101.77906752852964, 31.985587999605222]",GAO,production,2023-05-14 20:27:47.148467+00:00,2025-03-25 23:18:43.977003+00:00,jpl,,,,,272.733199,124.690337,7.355,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t184019p0000-A/GAO20191020t184019p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t184019p0000-A/GAO20191020t184019p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t184019p0000-A/GAO20191020t184019p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t184019p0000-A/GAO20191020t184019p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t184019p0000-A/GAO20191020t184019p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t184019p0000-A/s2.tif
GAO20191020t184019p0000-B,31.9901784,-101.87683,2019-10-20T18:40:19+00,Oil & Gas (1B2),CH4,mfm,"[-101.87835202471096, 31.988513381458876, -101.87281791840664, 31.993207037523145]",GAO,production,2023-05-14 20:29:35.911798+00:00,2025-03-25 23:20:58.056405+00:00,jpl,,,,,705.929815,279.733102,7.43,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t184019p0000-B/GAO20191020t184019p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t184019p0000-B/GAO20191020t184019p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2019/10/20/GAO20191020t184019p0000-B/GAO20191020t184019p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t184019p0000-B/GAO20191020t184019p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t184019p0000-B/GAO20191020t184019p0000-B_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20191020t184019p0000-B/s2.tif
