nm/Band,Pan,Coastal (MS7),Blue (MS4),Green (MS3),Yellow (MS6),Red (MS2),Red Edge (MS5),NIR1 (MS1),NIR2 (MS8),SWIR1,SWIR2,SWIR3,SWIR4,SWIR5,SWIR6,SWIR7,SWIR8,,Inputs:,
1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83704E-05,0,0,0,,,
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86946E-05,0,0,0,,,
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.44398E-05,0,0,0,,,
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19747E-05,0,0,0,,,
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.92427E-05,0,0,0,,,
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60422E-05,0,0,0,,,
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05029E-05,0,0,0,,,
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21544E-05,0,0,0,,,
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38962E-05,0,0,0,,,
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28172E-05,0,0,0,,,
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81607E-05,0,0,0,,,
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75317E-05,0,0,0,,,
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000156399,0,0,0,,,
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64721E-05,0,0,0,,,
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.15257E-05,0,0,0,,,
2100,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.67E-05,0,0,0,,,
2101,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05E-04,0,0,0,,,
2102,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,,,
2103,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27E-04,0,0,0,,,
2104,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E-05,0,0,0,,,
2105,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86E-05,0,0,0,,,
2106,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87E-05,0,0,0,,,
2107,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50E-05,0,0,0,,,
2108,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10E-05,0,0,0,,,
2109,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95E-05,0,0,0,,,
2110,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17E-05,0,0,0,,,
2111,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04E-04,0,0,0,,,
2112,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42E-04,0,0,0,,,
2113,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08E-04,0,0,0,,,
2114,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10E-04,0,0,0,,,
2115,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18E-04,0,0,0,,,
2116,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99E-04,0,0,0,,,
2117,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62E-04,0,0,0,,,
2118,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03E-04,0,0,0,,,
2119,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84E-04,0,0,0,,,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31E-04,0,0,0,,,
2121,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-04,0,0,0,,,
2122,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44E-04,0,0,0,,,
2123,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33E-04,0,0,0,,,
2124,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E-03,0,0,0,,,
2125,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41E-03,0,0,0,,,
2126,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81E-03,0,0,0,,,
2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002391128,0,0,0,,,
2128,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-03,0,0,0,,,
2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004045959,0,0,0,,,
2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535704,0,0,0,,,
2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007211968,0,0,0,,,
2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009834222,0,0,0,,,
2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013909946,0,0,0,,,
2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019572115,8.46133E-05,0,0,,,
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02820035,6.65858E-06,0,0,,,
2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041529293,-4.29966E-07,0,0,,,
2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059325728,3.85158E-05,0,0,,,
2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081194391,3.34116E-05,0,0,,,
2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11191428,2.57084E-05,0,0,,,
2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153355222,5.93799E-05,0,0,,,
2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205717505,0.00012745,0,0,,,
2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268981023,4.65441E-05,0,0,,,
2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352083077,6.05703E-05,0,0,,,
2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440763568,4.76225E-05,0,0,,,
2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528209228,7.2552E-05,0,0,,,
2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607378269,9.02109E-05,0,0,,,
2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687010614,0.00012155,0,0,,,
2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759129084,0.000145279,0,0,,,
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831541269,0.000129425,0,0,,,
2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896047158,1.42E-04,0,0,,,
2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936536581,1.62E-04,0,0,,,
2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95441728,2.35E-04,0,0,,,
2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961011747,2.99E-04,-5.04527E-06,0,,,
2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962067455,3.39E-04,7.16564E-06,0,,,
2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9627735,3.79E-04,-9.80845E-06,0,,,
2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964661705,5.25E-04,-1.82709E-05,0,,,
2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96844108,0.000577202,5.03295E-06,0,,,
2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973339296,7.11E-04,2.14191E-05,0,,,
2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979149934,8.70E-04,2.93801E-05,0,,,
2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98462181,1.10E-03,3.26978E-05,0,,,
2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989788973,1.32E-03,6.9522E-06,0,,,
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994118698,1.69E-03,2.70734E-05,0,,,
2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997651924,0.00204901,1.65152E-05,0,,,
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.67E-03,3.13251E-05,0,,,
2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999916644,3.32E-03,8.35523E-06,0,,,
2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997520598,0.004205115,3.36158E-06,0,,,
2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992652905,0.005484771,3.12081E-06,0,,,
2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987034282,0.007126485,2.62697E-06,0,,,
2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979246547,0.009394944,5.95731E-05,0,,,
2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970128916,0.012516741,3.79E-06,0,,,
2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960437445,0.017059797,2.61E-05,0,,,
2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950530398,0.023562349,-1.02E-05,0,,,
2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944123549,0.032946699,-9.29E-06,0,,,
2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942191234,0.046766659,3.27E-05,0,,,
2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943482062,0.06504679,5.14734E-05,0,,,
2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947842198,0.086447996,2.53E-05,0,,,
2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948858634,0.114972188,2.09478E-05,0,,,
2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934311197,0.153585271,3.59E-06,0,,,
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893389133,0.204104924,-4.20E-06,0,,,
2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817985176,0.268341849,6.69E-07,0,,,
2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743429761,0.347772111,-2.42069E-05,0,,,
2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668470716,0.439761967,2.02E-05,0,,,
2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590481503,0.538666902,2.24E-05,0,,,
2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507168736,0.63112525,2.48E-07,0,,,
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399200674,0.719972472,5.19E-06,0,,,
2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295254112,0.799850368,1.25E-05,0,,,
2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214359262,0.891663343,4.39E-06,0,,,
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152034947,0.953250605,-1.98E-05,0,,,
2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105689557,0.985924968,3.91E-05,0,,,
2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074120794,0.998379377,-1.38E-05,0,,,
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052467395,1,-1.85E-05,0,,,
2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035798789,0.998512341,2.80E-05,0,,,
2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024686579,0.996844629,-1.03E-05,0,,,
2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174189,0.995566567,5.71E-05,0,,,
2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012434633,0.995415056,3.89E-05,0,,,
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009062967,0.996071816,3.70597E-05,0,,,
2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681328,0.995654176,6.13E-05,0,,,
2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507493,0.994240138,2.8728E-05,0,,,
2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003821408,0.99269625,1.14E-05,0,,,
2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002946256,0.991512696,2.79E-05,0,,,
2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002282688,0.9909272,4.97E-05,0,,,
2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001823666,0.990271624,4.03E-05,0,,,
2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001471152,0.988988931,1.68907E-05,0,,,
2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001146427,0.986689974,8.75E-05,0,,,
2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000910444,0.982527386,8.61E-05,0,,,
2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796232,0.976004457,1.39E-04,0,,,
2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505023,0.968472793,1.04E-04,0,,,
2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473283,0.960018451,7.81E-05,0,,,
2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000366695,0.948733329,1.46E-04,0,,,
