plume_id,plume_dt,s2_dt,l8_dt,scene_id,s2_path,l8_path,max_diff_seconds
GAO20240513t181158p0000-F,2024-05-13T18:11:58+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t181158p0000-F/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t181158p0000-F/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83821
GAO20240513t181158p0000-G,2024-05-13T18:11:58+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t181158p0000-G/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t181158p0000-G/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83821
GAO20240513t181158p0000-H,2024-05-13T18:11:58+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t181158p0000-H/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t181158p0000-H/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83821
GAO20240513t181158p0000-I,2024-05-13T18:11:58+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t181158p0000-I/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t181158p0000-I/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83821
GAO20240513t181158p0000-J,2024-05-13T18:11:58+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t181158p0000-J/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t181158p0000-J/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83821
GAO20240513t181158p0000-K,2024-05-13T18:11:58+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t181158p0000-K/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t181158p0000-K/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83821
GAO20240513t181158p0000-L,2024-05-13T18:11:58+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t181158p0000-L/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t181158p0000-L/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83821
GAO20240513t182140p0000-A,2024-05-13T18:21:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t182140p0000-A/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t182140p0000-A/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83239
GAO20240513t182140p0000-B,2024-05-13T18:21:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t182140p0000-B/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t182140p0000-B/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83239
GAO20240513t182140p0000-C,2024-05-13T18:21:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t182140p0000-C/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t182140p0000-C/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83239
GAO20240513t182140p0000-D,2024-05-13T18:21:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t182140p0000-D/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t182140p0000-D/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83239
GAO20240513t182140p0000-E,2024-05-13T18:21:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t182140p0000-E/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t182140p0000-E/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83239
GAO20240513t182140p0000-F,2024-05-13T18:21:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t182140p0000-F/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t182140p0000-F/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83239
GAO20240513t182140p0000-I,2024-05-13T18:21:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t182140p0000-I/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t182140p0000-I/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83239
GAO20240513t182140p0000-J,2024-05-13T18:21:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t182140p0000-J/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t182140p0000-J/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83239
GAO20240513t182140p0000-K,2024-05-13T18:21:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240513t182140p0000-K/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240513t182140p0000-K/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,83239
GAO20240514t152310p0000-C,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-C/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-C/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-D,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-D/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-D/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-E,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-E/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-E/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-F,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-F/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-F/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-G,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-G/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-G/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-H,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-H/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-H/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-K,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-K/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-K/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-M,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-M/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-M/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-N,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-N/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-N/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-O,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-O/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-O/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-P,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-P/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-P/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-R,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-R/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-R/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t152310p0000-S,2024-05-14T15:23:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t152310p0000-S/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t152310p0000-S/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,78977
GAO20240514t153110p0000-A,2024-05-14T15:31:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153110p0000-A/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153110p0000-A/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79457
GAO20240514t153110p0000-C,2024-05-14T15:31:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153110p0000-C/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153110p0000-C/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79457
GAO20240514t153110p0000-F,2024-05-14T15:31:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153110p0000-F/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153110p0000-F/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79457
GAO20240514t153110p0000-G,2024-05-14T15:31:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153110p0000-G/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153110p0000-G/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79457
GAO20240514t153110p0000-H,2024-05-14T15:31:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153110p0000-H/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153110p0000-H/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79457
GAO20240514t153110p0000-I,2024-05-14T15:31:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153110p0000-I/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153110p0000-I/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79457
GAO20240514t153110p0000-J,2024-05-14T15:31:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153110p0000-J/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153110p0000-J/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79457
GAO20240514t153110p0000-L,2024-05-14T15:31:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153110p0000-L/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153110p0000-L/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79457
GAO20240514t153110p0000-M,2024-05-14T15:31:10+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153110p0000-M/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153110p0000-M/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79457
GAO20240514t153940p0000-D,2024-05-14T15:39:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153940p0000-D/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153940p0000-D/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79967
GAO20240514t153940p0000-E,2024-05-14T15:39:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153940p0000-E/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153940p0000-E/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79967
GAO20240514t153940p0000-G,2024-05-14T15:39:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153940p0000-G/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153940p0000-G/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79967
GAO20240514t153940p0000-H,2024-05-14T15:39:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153940p0000-H/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153940p0000-H/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79967
GAO20240514t153940p0000-I,2024-05-14T15:39:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153940p0000-I/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153940p0000-I/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79967
GAO20240514t153940p0000-K,2024-05-14T15:39:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153940p0000-K/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153940p0000-K/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79967
GAO20240514t153940p0000-N,2024-05-14T15:39:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153940p0000-N/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153940p0000-N/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79967
GAO20240514t153940p0000-P,2024-05-14T15:39:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153940p0000-P/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153940p0000-P/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79967
GAO20240514t153940p0000-Q,2024-05-14T15:39:40+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t153940p0000-Q/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t153940p0000-Q/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,79967
GAO20240514t154756p0000-A,2024-05-14T15:47:56+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t154756p0000-A/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t154756p0000-A/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80463
GAO20240514t154756p0000-C,2024-05-14T15:47:56+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t154756p0000-C/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t154756p0000-C/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80463
GAO20240514t154756p0000-E,2024-05-14T15:47:56+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t154756p0000-E/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t154756p0000-E/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80463
GAO20240514t154756p0000-F,2024-05-14T15:47:56+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t154756p0000-F/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t154756p0000-F/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80463
GAO20240514t154756p0000-G,2024-05-14T15:47:56+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t154756p0000-G/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t154756p0000-G/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80463
GAO20240514t154756p0000-H,2024-05-14T15:47:56+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t154756p0000-H/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t154756p0000-H/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80463
GAO20240514t154756p0000-I,2024-05-14T15:47:56+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t154756p0000-I/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t154756p0000-I/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80463
GAO20240514t154756p0000-J,2024-05-14T15:47:56+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t154756p0000-J/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t154756p0000-J/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80463
GAO20240514t154756p0000-N,2024-05-14T15:47:56+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t154756p0000-N/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t154756p0000-N/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80463
GAO20240514t154756p0000-O,2024-05-14T15:47:56+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t154756p0000-O/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t154756p0000-O/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80463
GAO20240514t154756p0000-R,2024-05-14T15:47:56+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t154756p0000-R/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t154756p0000-R/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80463
GAO20240514t155616p0000-A,2024-05-14T15:56:16+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t155616p0000-A/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t155616p0000-A/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80963
GAO20240514t155616p0000-G,2024-05-14T15:56:16+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t155616p0000-G/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t155616p0000-G/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80963
GAO20240514t155616p0000-I,2024-05-14T15:56:16+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t155616p0000-I/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t155616p0000-I/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80963
GAO20240514t155616p0000-J,2024-05-14T15:56:16+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t155616p0000-J/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t155616p0000-J/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80963
GAO20240514t155616p0000-L,2024-05-14T15:56:16+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t155616p0000-L/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t155616p0000-L/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80963
GAO20240514t155616p0000-M,2024-05-14T15:56:16+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t155616p0000-M/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t155616p0000-M/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80963
GAO20240514t155616p0000-P,2024-05-14T15:56:16+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t155616p0000-P/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t155616p0000-P/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80963
GAO20240514t155616p0000-Q,2024-05-14T15:56:16+00:00,2024-05-14T17:28:59.024000+00:00,2024-05-13T17:26:52.546400+00:00,LC09_L2SP_031038_20240513_20240514_02_T1,../carbonmapper_data_s2_l2a/GAO20240514t155616p0000-Q/s2_20240514T172859Z.tif,../carbonmapper_data_l89_l2sp/GAO20240514t155616p0000-Q/l8_LC09_L2SP_031038_20240513_20240514_02_T1.tif,80963
