plume_id,plume_tif,con_tif,s2_path,l8_path,s2_cloud_cover,l8_cloud_cover
GAO20230824t185535p0000-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-C/GAO20230824t185535p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-C/GAO20230824t185535p0000-C_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T14SKA_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-C/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.004419,5.34
GAO20230824t185535p0000-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-C/GAO20230824t185535p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-C/GAO20230824t185535p0000-C_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-C/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230824t185535p0000-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-D/GAO20230824t185535p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-D/GAO20230824t185535p0000-D_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-D/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230824t185535p0000-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-D/GAO20230824t185535p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-D/GAO20230824t185535p0000-D_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T14SKA_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-D/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.004419,5.34
GAO20230824t185535p0000-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-E/GAO20230824t185535p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-E/GAO20230824t185535p0000-E_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T14SKA_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-E/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.004419,5.34
GAO20230824t185535p0000-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-E/GAO20230824t185535p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-E/GAO20230824t185535p0000-E_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-E/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230824t185535p0000-F,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-F/GAO20230824t185535p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-F/GAO20230824t185535p0000-F_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T14SKA_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-F/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.004419,5.34
GAO20230824t185535p0000-F,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-F/GAO20230824t185535p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-F/GAO20230824t185535p0000-F_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-F/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230824t185535p0000-G,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-G/GAO20230824t185535p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-G/GAO20230824t185535p0000-G_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-G/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230824t185535p0000-G,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-G/GAO20230824t185535p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-G/GAO20230824t185535p0000-G_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T14SKA_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-G/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.004419,5.34
GAO20230824t185535p0000-H,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-H/GAO20230824t185535p0000-H_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-H/GAO20230824t185535p0000-H_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-H/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230824t185535p0000-H,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t185535p0000-H/GAO20230824t185535p0000-H_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t185535p0000-H/GAO20230824t185535p0000-H_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T14SKA_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230824t185535p0000-H/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.004419,5.34
GAO20230825t163030p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/25/GAO20230825t163030p0000-A/GAO20230825t163030p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/08/25/GAO20230825t163030p0000-A/GAO20230825t163030p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230825t163030p0000-A/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230825t164346p0000-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/25/GAO20230825t164346p0000-C/GAO20230825t164346p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/25/GAO20230825t164346p0000-C/GAO20230825t164346p0000-C_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230825t164346p0000-C/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230825t165735p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/25/GAO20230825t165735p0000-A/GAO20230825t165735p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/25/GAO20230825t165735p0000-A/GAO20230825t165735p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230825t165735p0000-A/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230825t165735p0000-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/25/GAO20230825t165735p0000-B/GAO20230825t165735p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/25/GAO20230825t165735p0000-B/GAO20230825t165735p0000-B_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230825t165735p0000-B/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230825t170410p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/25/GAO20230825t170410p0000-A/GAO20230825t170410p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/25/GAO20230825t170410p0000-A/GAO20230825t170410p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230825t170410p0000-A/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230825t171035p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/25/GAO20230825t171035p0000-A/GAO20230825t171035p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/25/GAO20230825t171035p0000-A/GAO20230825t171035p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230825t171035p0000-A/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230825t171710p0000-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/25/GAO20230825t171710p0000-D/GAO20230825t171710p0000-D_l3a-vis-ch4-mf-v002_plume.tif,,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T13SGR_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230825t171710p0000-D/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.174521,5.34
GAO20230825t171710p0000-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/25/GAO20230825t171710p0000-E/GAO20230825t171710p0000-E_l3a-vis-ch4-mf-v002_plume.tif,,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230825T171859_N0510_R012_T14SKA_20241017T081533.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230825t171710p0000-E/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,0.004419,5.34
GAO20230912t181313p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/12/GAO20230912t181313p0000-A/GAO20230912t181313p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/12/GAO20230912t181313p0000-A/GAO20230912t181313p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230913T174909_N0510_R141_T13TEE_20241023T211344.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230912t181313p0000-A/l8_LC08_L2SP_034032_20230913_20230919_02_T1.tif,19.035144,21.42
GAO20230912t183548p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/12/GAO20230912t183548p0000-A/GAO20230912t183548p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/12/GAO20230912t183548p0000-A/GAO20230912t183548p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230913T174909_N0510_R141_T13TEE_20241023T211344.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230912t183548p0000-A/l8_LC08_L2SP_034032_20230913_20230919_02_T1.tif,19.035144,21.42
GAO20230912t193133p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/12/GAO20230912t193133p0000-A/GAO20230912t193133p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/12/GAO20230912t193133p0000-A/GAO20230912t193133p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230913T174909_N0510_R141_T13TEE_20241023T211344.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230912t193133p0000-A/l8_LC08_L2SP_034032_20230913_20230919_02_T1.tif,19.035144,21.42
GAO20230912t193133p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/12/GAO20230912t193133p0000-A/GAO20230912t193133p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/12/GAO20230912t193133p0000-A/GAO20230912t193133p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230913T174909_N0510_R141_T13TDE_20241023T211344.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230912t193133p0000-A/l8_LC08_L2SP_034032_20230913_20230919_02_T1.tif,24.130261,21.42
GAO20230912t193133p0000-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/12/GAO20230912t193133p0000-B/GAO20230912t193133p0000-B_l3a-vis-ch4-mf-v002_plume.tif,,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230913T174909_N0510_R141_T13TEE_20241023T211344.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230912t193133p0000-B/l8_LC08_L2SP_034032_20230913_20230919_02_T1.tif,19.035144,21.42
GAO20230912t194153p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/12/GAO20230912t194153p0000-A/GAO20230912t194153p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/09/12/GAO20230912t194153p0000-A/GAO20230912t194153p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230913T174909_N0510_R141_T13TDE_20241023T211344.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230912t194153p0000-A/l8_LC08_L2SP_034032_20230913_20230919_02_T1.tif,24.130261,21.42
GAO20230912t194153p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/12/GAO20230912t194153p0000-A/GAO20230912t194153p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mf-v1/2023/09/12/GAO20230912t194153p0000-A/GAO20230912t194153p0000-A_l3a-ime-ch4-mf-v1_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230913T174909_N0510_R141_T13TEE_20241023T211344.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230912t194153p0000-A/l8_LC08_L2SP_034032_20230913_20230919_02_T1.tif,19.035144,21.42
GAO20230920t182805p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/20/GAO20230920t182805p0000-A/GAO20230920t182805p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/20/GAO20230920t182805p0000-A/GAO20230920t182805p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230920T173929_N0510_R098_T13TEE_20241106T085259.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230920t182805p0000-A/l8_LC09_L2SP_034032_20230921_20230923_02_T1.tif,0.061161,28.08
GAO20230927t173235p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/27/GAO20230927t173235p0000-A/GAO20230927t173235p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/27/GAO20230927t173235p0000-A/GAO20230927t173235p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230926T180019_N0510_R041_T13SBD_20241027T070924.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230927t173235p0000-A/l8_LC08_L2SP_036032_20230927_20231003_02_T1.tif,0.129012,0.0
GAO20230927t173235p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/27/GAO20230927t173235p0000-A/GAO20230927t173235p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/27/GAO20230927t173235p0000-A/GAO20230927t173235p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230926T180019_N0510_R041_T12SYJ_20241027T070924.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230927t173235p0000-A/l8_LC08_L2SP_036032_20230927_20231003_02_T1.tif,0.046015,0.0
GAO20230927t173919p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/27/GAO20230927t173919p0000-A/GAO20230927t173919p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/27/GAO20230927t173919p0000-A/GAO20230927t173919p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230926T180019_N0510_R041_T13SBD_20241027T070924.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230927t173919p0000-A/l8_LC08_L2SP_036032_20230927_20231003_02_T1.tif,0.129012,0.0
GAO20230927t173919p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/27/GAO20230927t173919p0000-A/GAO20230927t173919p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/27/GAO20230927t173919p0000-A/GAO20230927t173919p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230926T180019_N0510_R041_T12SYJ_20241027T070924.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230927t173919p0000-A/l8_LC08_L2SP_036032_20230927_20231003_02_T1.tif,0.046015,0.0
GAO20230927t174624p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/27/GAO20230927t174624p0000-A/GAO20230927t174624p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/27/GAO20230927t174624p0000-A/GAO20230927t174624p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230926T180019_N0510_R041_T13SBD_20241027T070924.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230927t174624p0000-A/l8_LC08_L2SP_036032_20230927_20231003_02_T1.tif,0.129012,0.0
GAO20230927t174624p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/27/GAO20230927t174624p0000-A/GAO20230927t174624p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/27/GAO20230927t174624p0000-A/GAO20230927t174624p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230926T180019_N0510_R041_T12SYJ_20241027T070924.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230927t174624p0000-A/l8_LC08_L2SP_036032_20230927_20231003_02_T1.tif,0.046015,0.0
GAO20230927t175340p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/27/GAO20230927t175340p0000-A/GAO20230927t175340p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/27/GAO20230927t175340p0000-A/GAO20230927t175340p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230926T180019_N0510_R041_T13TBE_20241027T070924.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230927t175340p0000-A/l8_LC08_L2SP_036032_20230927_20231003_02_T1.tif,3e-06,0.0
GAO20230927t175340p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/27/GAO20230927t175340p0000-A/GAO20230927t175340p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/27/GAO20230927t175340p0000-A/GAO20230927t175340p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230926T180019_N0510_R041_T13TBE_20241027T070924.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230927t175340p0000-A/l8_LC09_L2SP_035032_20230928_20230930_02_T1.tif,3e-06,0.07
GAO20230927t175340p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/27/GAO20230927t175340p0000-A/GAO20230927t175340p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/27/GAO20230927t175340p0000-A/GAO20230927t175340p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230926T180019_N0510_R041_T12SYJ_20241027T070924.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230927t175340p0000-A/l8_LC08_L2SP_036032_20230927_20231003_02_T1.tif,0.046015,0.0
GAO20230927t175340p0000-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/09/27/GAO20230927t175340p0000-A/GAO20230927t175340p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/09/27/GAO20230927t175340p0000-A/GAO20230927t175340p0000-A_l3a-ch4-mf-v1_concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2B_MSIL2A_20230926T180019_N0510_R041_T12SYJ_20241027T070924.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/GAO20230927t175340p0000-A/l8_LC09_L2SP_035032_20230928_20230930_02_T1.tif,0.046015,0.07
