path,plume_id,bands,height,width,shape_ok,crs,pixel_size_x,pixel_size_y,center_lon,center_lat,plume_lon,plume_lat,center_offset_m,center_offset_px
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231005t092154p06043-A_l89_sr_LANDSAT_8_20231006T075452Z.tif,emi20231005t092154p06043-A,10,533,531,False,EPSG:32638,30.0,-30.0,41.758700510240956,45.28794216030484,41.75863201917042,45.287982194383545,6.976191389603735,0.23253971298679116
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/GAO20210810t160102p0000-A_l89_sr_LANDSAT_8_20210810T172052Z.tif,GAO20210810t160102p0000-A,10,525,525,False,EPSG:32614,30.0,-30.0,-101.84660680151167,32.373132593282094,-101.84668,32.37314,6.937391033585316,0.2312463677861772
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230330t125302p09038-A_l89_sr_LANDSAT_8_20230331T100818Z.tif,emi20230330t125302p09038-A,10,526,525,False,EPSG:32632,30.0,-30.0,5.997014380870925,31.777268652144055,5.997056643592828,31.7773195463472,6.918966731461847,0.23063222438206157
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230620t193656p13024-E_l89_sr_LANDSAT_9_20230621T172004Z.tif,emi20230620t193656p13024-E,10,525,524,False,EPSG:32614,30.0,-30.0,-101.70544905837761,32.33728943964415,-101.70549097748584,32.33723852252224,6.888831816273916,0.22962772720913052
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231223t123006p08006-A_l89_sr_LANDSAT_9_20231224T095119Z.tif,emi20231223t123006p08006-A,10,513,513,False,EPSG:32632,30.0,-30.0,6.561813973755347,5.650532697559219,6.561764041766679,5.650495664201472,6.88259326532615,0.22941977551087167
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230725t113927p08036-C_l89_sr_LANDSAT_8_20230726T070928Z.tif,emi20230725t113927p08036-C,10,518,517,False,EPSG:32639,30.0,-30.0,49.59065938125716,30.964820384946105,49.59058909150403,30.96483125051894,6.822627159911645,0.22742090533038814
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/ang20170615t233419-E_l89_sr_LANDSAT_8_20170616T183349Z.tif,ang20170615t233419-E,10,525,524,False,EPSG:32611,30.0,-30.0,-119.537476109762,35.29678896998869,-119.53744,35.296736,6.732346598720652,0.2244115532906884
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/ang20180922t210202-F_l89_sr_LANDSAT_8_20180923T183347Z.tif,ang20180922t210202-F,10,525,524,False,EPSG:32611,30.0,-30.0,-119.66618099009955,35.318896337325555,-119.666247,35.318874,6.493930512941646,0.2164643504313882
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20250603t173453p12004-A_l89_sr_LANDSAT_8_20250603T180328Z.tif,emi20250603t173453p12004-A,10,517,517,False,EPSG:32612,30.0,-30.0,-112.28595519575404,33.08305714604844,-112.28590527411473,33.083017135709866,6.435444785894799,0.2145148261964933
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/GAO20240416t172936p0000-A_l89_sr_LANDSAT_8_20240416T183401Z.tif,GAO20240416t172936p0000-A,10,522,521,False,EPSG:32611,30.0,-30.0,-118.99217810235642,34.40457432792127,-118.99212273961878,34.40454000208331,6.356898474893033,0.21189661582976776
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/tan20250207t152207c00s4001-C_l89_sr_LANDSAT_8_20250208T143343Z.tif,tan20250207t152207c00s4001-C,10,521,520,False,EPSG:32619,30.0,-30.0,-70.79805908328436,-33.691663712630856,-70.79803735085416,-33.69160995896178,6.293471102496291,0.20978237008320968
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/GAO20231005t190023p0000-C_l89_sr_LANDSAT_8_20231006T174946Z.tif,GAO20231005t190023p0000-C,10,529,528,False,EPSG:32613,30.0,-30.0,-107.96862748069269,39.471778207970274,-107.96867777818414,39.47173735554821,6.269251365742368,0.20897504552474558
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/tan20241226t060035c00s4001-B_l89_sr_LANDSAT_9_20241227T053410Z.tif,tan20241226t060035c00s4001-B,10,517,517,False,EPSG:32643,30.0,-30.0,72.92794255194457,19.07007848713767,72.92790985407194,19.070124729279712,6.1679782581610265,0.20559927527203423
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/tan20241203t073043c00s4001-D_l89_sr_LANDSAT_9_20241204T070120Z.tif,tan20241203t073043c00s4001-D,10,531,529,False,EPSG:32640,30.0,-30.0,53.835700121851644,39.37689381096569,53.83564198650458,39.37686169266996,6.1488003423411755,0.20496001141137252
