plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,has_emit,emit_granule_id,simulated_512_path
GAO20230614t182654p0000-C,35.284997016224835,-119.48539595491914,2023-06-14 18:26:54+00:00,Oil & Gas (1B2),CH4,mf,"[-119.48765137361998, 35.283160019743406, -119.4831815888578, 35.28680865588837]",GAO,production,2023-10-02 18:34:11.364367+00:00,2025-03-25 22:51:49.794540+00:00,v1,,,,,171.21107129955053,42.95422843290209,2.759765625,0.6923828125,11.722222328186035,4.68082332611084,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t182654p0000-C/GAO20230614t182654p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t182654p0000-C/GAO20230614t182654p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t182654p0000-C/GAO20230614t182654p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t182654p0000-C/GAO20230614t182654p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224838_2316515_006,
GAO20230614t182654p0000-D,35.31636427957726,-119.50491398498087,2023-06-14 18:26:54+00:00,Oil & Gas (1B2),CH4,mf,"[-119.50735388434283, 35.31426068863925, -119.50280513583431, 35.317940899694634]",GAO,production,2023-10-02 18:34:11.392964+00:00,2025-03-25 22:51:55.077829+00:00,v1,,,,,345.32238290746983,162.73525718920786,2.61328125,0.6328125,11.458333015441896,3.843434810638428,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t182654p0000-D/GAO20230614t182654p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t182654p0000-D/GAO20230614t182654p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t182654p0000-D/GAO20230614t182654p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t182654p0000-D/GAO20230614t182654p0000-D_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224827_2316515_005,
GAO20230614t183620p0000-A,35.32784344606016,-119.5460311090459,2023-06-14 18:36:20+00:00,Oil & Gas (1B2),CH4,mf,"[-119.54829567795365, 35.326035310506036, -119.54378460293901, 35.329715699721476]",GAO,production,2023-10-02 18:34:10.676165+00:00,2025-03-25 22:49:13.096142+00:00,v1,,,,,82.51803996760368,22.810146115205885,2.328125,0.6435546875,9.935185432434082,4.942770481109619,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-A/GAO20230614t183620p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-A/GAO20230614t183620p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/06/14/GAO20230614t183620p0000-A/GAO20230614t183620p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-A/GAO20230614t183620p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-A/GAO20230614t183620p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224827_2316515_005,
GAO20230614t183620p0000-B,35.28654203732417,-119.51016169607884,2023-06-14 18:36:20+00:00,Oil & Gas (1B2),CH4,mf,"[-119.51239531812539, 35.28466314632962, -119.50780956860844, 35.28840637154723]",GAO,production,2023-10-02 18:34:10.703069+00:00,2025-03-25 22:51:20.604853+00:00,v1,,,,,179.78037906958315,51.42840480434107,2.759765625,0.6923828125,11.722222328186035,4.68082332611084,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-B/GAO20230614t183620p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-B/GAO20230614t183620p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/06/14/GAO20230614t183620p0000-B/GAO20230614t183620p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-B/GAO20230614t183620p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-B/GAO20230614t183620p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224838_2316515_006,
GAO20230614t183620p0000-D,35.282125062000006,-119.47944929967422,2023-06-14 18:36:20+00:00,Oil & Gas (1B2),CH4,mf,"[-119.48159464857257, 35.280018969960544, -119.47716348664552, 35.28366767336604]",GAO,production,2023-10-02 18:34:10.779860+00:00,2025-03-25 22:41:41.024383+00:00,v1,,,,,68.47837981342707,24.76540716154956,2.759765625,0.6923828125,11.722222328186035,4.68082332611084,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-D/GAO20230614t183620p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-D/GAO20230614t183620p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/06/14/GAO20230614t183620p0000-D/GAO20230614t183620p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-D/GAO20230614t183620p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t183620p0000-D/GAO20230614t183620p0000-D_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224838_2316515_006,
GAO20230614t184539p0000-A,35.32125388249085,-119.58069332113767,2023-06-14 18:45:39+00:00,Oil & Gas (1B2),CH4,mf,"[-119.58286264213268, 35.319481495287285, -119.57839058170967, 35.3231303506888]",GAO,production,2023-10-02 18:34:10.594026+00:00,2025-03-25 22:51:07.677194+00:00,v1,,,,,,,2.30859375,0.603515625,11.439814567565918,5.945389270782471,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-A/GAO20230614t184539p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-A/GAO20230614t184539p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/06/14/GAO20230614t184539p0000-A/GAO20230614t184539p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-A/GAO20230614t184539p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-A/GAO20230614t184539p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224827_2316515_005,
GAO20230614t184539p0000-C,35.29757880629258,-119.5301470075519,2023-06-14 18:45:39+00:00,Oil & Gas (1B2),CH4,mf,"[-119.53239254604377, 35.295617767152734, -119.5279219443581, 35.29926650856357]",GAO,production,2023-10-02 18:34:09.199154+00:00,2025-03-25 22:58:03.104206+00:00,v1,,,,,,,2.57421875,0.625,11.495369911193848,4.0114827156066895,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-C/GAO20230614t184539p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-C/GAO20230614t184539p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/06/14/GAO20230614t184539p0000-C/GAO20230614t184539p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-C/GAO20230614t184539p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-C/GAO20230614t184539p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224827_2316515_005,
GAO20230614t184539p0000-D,35.280985676938926,-119.51222865039378,2023-06-14 18:45:39+00:00,Oil & Gas (1B2),CH4,mf,"[-119.51490499778623, 35.279092086683875, -119.51047378742823, 35.282740871730894]",GAO,production,2023-10-02 18:34:10.621753+00:00,2025-03-25 22:51:13.028126+00:00,v1,,,,,33.2288457619518,8.934164512261688,2.63671875,0.6982421875,11.777777671813965,5.240217208862305,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-D/GAO20230614t184539p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-D/GAO20230614t184539p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/06/14/GAO20230614t184539p0000-D/GAO20230614t184539p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-D/GAO20230614t184539p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t184539p0000-D/GAO20230614t184539p0000-D_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224838_2316515_006,
GAO20230614t185623p0000-A,35.32102096562927,-119.5808682686004,2023-06-14 18:56:23+00:00,Oil & Gas (1B2),CH4,mf,"[-119.5828441138442, 35.31900778445123, -119.57841053292266, 35.32265672109659]",GAO,production,2023-10-02 18:34:09.137117+00:00,2025-03-25 22:35:29.208746+00:00,v1,,,,,116.5344958665664,103.076704908504,2.30859375,0.603515625,11.439814567565918,5.945389270782471,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t185623p0000-A/GAO20230614t185623p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t185623p0000-A/GAO20230614t185623p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/06/14/GAO20230614t185623p0000-A/GAO20230614t185623p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t185623p0000-A/GAO20230614t185623p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t185623p0000-A/GAO20230614t185623p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224827_2316515_005,
GAO20230614t185623p0000-B,35.36609571396404,-119.67037520771264,2023-06-14 18:56:23+00:00,Oil & Gas (1B2),CH4,mf,"[-119.67256639038393, 35.364535984527656, -119.6680915940341, 35.3681850366943]",GAO,production,2023-10-02 18:34:09.167291+00:00,2025-03-25 23:31:54.846827+00:00,v1,,,,,71.78695820273244,39.266695762092766,1.82421875,0.55517578125,27.432870864868164,12.481038093566896,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t185623p0000-B/GAO20230614t185623p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t185623p0000-B/GAO20230614t185623p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/06/14/GAO20230614t185623p0000-B/GAO20230614t185623p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t185623p0000-B/GAO20230614t185623p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t185623p0000-B/GAO20230614t185623p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224827_2316515_005,
GAO20230614t190924p0000-A,35.365958947773066,-119.67049349428224,2023-06-14 19:09:24+00:00,Oil & Gas (1B2),CH4,mf,"[-119.67281010489032, 35.36422728842736, -119.66833532484847, 35.367876341248916]",GAO,production,2023-10-02 18:34:09.930353+00:00,2025-03-25 22:38:52.302464+00:00,v1,,,,,64.20355351769817,28.17904985716543,1.6162109375,0.31396484375,26.17823982238769,13.27267837524414,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t190924p0000-A/GAO20230614t190924p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t190924p0000-A/GAO20230614t190924p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t190924p0000-A/GAO20230614t190924p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t190924p0000-A/GAO20230614t190924p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224827_2316515_005,
GAO20230614t190924p0000-C,35.29806127292457,-119.5829864756298,2023-06-14 19:09:24+00:00,Oil & Gas (1B2),CH4,mf,"[-119.58503786772006, 35.296139757194126, -119.58060552540167, 35.29978870582717]",GAO,production,2023-10-02 18:34:12.231508+00:00,2025-03-25 22:44:01.766331+00:00,v1,,,,,201.9740539462188,124.0743219232394,2.3203125,0.346435546875,54.86574172973633,107.4796142578125,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t190924p0000-C/GAO20230614t190924p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t190924p0000-C/GAO20230614t190924p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t190924p0000-C/GAO20230614t190924p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t190924p0000-C/GAO20230614t190924p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224827_2316515_005,
GAO20230614t191729p0000-A,35.265698441091104,-119.57333201866906,2023-06-14 19:17:29+00:00,Oil & Gas (1B2),CH4,mf,"[-119.57560020535847, 35.26354241611777, -119.57105408071438, 35.267285720758075]",GAO,production,2023-10-02 18:34:12.318157+00:00,2025-03-25 22:44:18.666445+00:00,v1,,,,,195.594574599709,164.37568240358016,2.373046875,0.351806640625,44.550926208496094,89.30038452148438,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-A/GAO20230614t191729p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-A/GAO20230614t191729p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-A/GAO20230614t191729p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-A/GAO20230614t191729p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224827_2316515_005,
GAO20230614t191729p0000-C,35.1936622993903,-119.47379496168216,2023-06-14 19:17:29+00:00,Oil & Gas (1B2),CH4,mf,"[-119.47658447932157, 35.19146711630854, -119.47215813643746, 35.19511583298613]",GAO,production,2023-10-02 18:34:12.342216+00:00,2025-03-25 22:59:18.893258+00:00,v1,,,,,247.07565440181187,219.15455681254025,1.8818359375,0.247314453125,25.19444465637207,12.75754737854004,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-C/GAO20230614t191729p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-C/GAO20230614t191729p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-C/GAO20230614t191729p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-C/GAO20230614t191729p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224838_2316515_006,
GAO20230614t191729p0000-D,35.18357429508431,-119.44877673452687,2023-06-14 19:17:29+00:00,Oil & Gas (1B2),CH4,mf,"[-119.45233510443504, 35.18098033520697, -119.44744768198026, 35.18494345182044]",GAO,production,2023-10-02 18:34:12.364196+00:00,2025-03-25 22:59:22.225556+00:00,v1,,,,,143.04535153708602,67.082672252914,1.939453125,0.34765625,31.83333396911621,10.350512504577637,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-D/GAO20230614t191729p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-D/GAO20230614t191729p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-D/GAO20230614t191729p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-D/GAO20230614t191729p0000-D_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224838_2316515_006,
GAO20230614t191729p0000-E,35.17217802135262,-119.4361024016918,2023-06-14 19:17:29+00:00,Oil & Gas (1B2),CH4,mf,"[-119.43884560552314, 35.170585347845574, -119.4343434466607, 35.17426551254347]",GAO,production,2023-10-02 18:34:10.208762+00:00,2025-03-25 22:39:24.212751+00:00,v1,,,,,63.32217717249454,24.16680626355616,1.9794921875,0.402099609375,29.634260177612305,9.249807357788086,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-E/GAO20230614t191729p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-E/GAO20230614t191729p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-E/GAO20230614t191729p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-E/GAO20230614t191729p0000-E_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224838_2316515_006,
GAO20230614t191729p0000-F,35.16162279147282,-119.4100344675676,2023-06-14 19:17:29+00:00,Oil & Gas (1B2),CH4,mf,"[-119.41753938511333, 35.156962680235225, -119.40876755807365, 35.16413401385687]",GAO,production,2023-10-02 18:34:12.408625+00:00,2025-03-25 22:59:29.362398+00:00,v1,,,,,1314.872084935426,466.47110785052377,2.111328125,0.487060546875,32.13888931274414,7.611161708831787,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-F/GAO20230614t191729p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-F/GAO20230614t191729p0000-F_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-F/GAO20230614t191729p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-F/GAO20230614t191729p0000-F_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224838_2316515_006,
GAO20230614t191729p0000-H,35.16195353867806,-119.42472476900028,2023-06-14 19:17:29+00:00,Oil & Gas (1B2),CH4,mf,"[-119.42701700390631, 35.160019035087686, -119.422554137245, 35.16366755621054]",GAO,production,2023-10-02 18:34:13.781983+00:00,2025-03-25 22:56:33.255950+00:00,v1,,,,,,,2.111328125,0.487060546875,32.13888931274414,7.611161708831787,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-H/GAO20230614t191729p0000-H_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-H/GAO20230614t191729p0000-H_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-H/GAO20230614t191729p0000-H_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t191729p0000-H/GAO20230614t191729p0000-H_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224838_2316515_006,
GAO20230614t192749p0000-A,35.1626675589971,-119.40953574286974,2023-06-14 19:27:49+00:00,Oil & Gas (1B2),CH4,mf,"[-119.41395552140145, 35.15537368799372, -119.40376044929633, 35.16370868687925]",GAO,production,2023-10-02 18:34:12.275042+00:00,2025-03-25 22:53:05.939359+00:00,v1,,,,,723.7551180075922,174.72686117553872,2.111328125,0.487060546875,32.13888931274414,7.611161708831787,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t192749p0000-A/GAO20230614t192749p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t192749p0000-A/GAO20230614t192749p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/06/14/GAO20230614t192749p0000-A/GAO20230614t192749p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t192749p0000-A/GAO20230614t192749p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/06/14/GAO20230614t192749p0000-A/GAO20230614t192749p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230614T224838_2316515_006,
