plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,has_emit,emit_granule_id,sim_path,mask_path
GAO20230820t191647p0000-A,31.907447906907464,-101.78359213189871,2023-08-20 19:16:47+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78690124773038, 31.905434967181957, -101.78081092067994, 31.910649987681214]",GAO,production,2023-12-04 18:49:20.728281+00:00,2025-03-25 22:51:18.704951+00:00,v1,,,,,360.00065783002475,96.26340530965872,8.046875,0.41455078125,129.02639885579956,5.606153262067698,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-A/GAO20230820t191647p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-A/GAO20230820t191647p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-A/GAO20230820t191647p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-A/GAO20230820t191647p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t191647p0000-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t191647p0000-A/mask_30m_512.tif
GAO20230820t191647p0000-B,31.88893946368421,-101.78593523346346,2023-08-20 19:16:47+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78835225524101, 31.886493734947592, -101.78226316610673, 31.891708768383094]",GAO,production,2023-12-04 18:49:36.768288+00:00,2025-03-25 23:04:37.609726+00:00,v1,,,,,,,7.9921875,0.429931640625,128.71029770101137,4.886069116257217,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-B/GAO20230820t191647p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-B/GAO20230820t191647p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-B/GAO20230820t191647p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-B/GAO20230820t191647p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t191647p0000-B_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t191647p0000-B/mask_30m_512.tif
GAO20230820t191647p0000-C,31.844951262965424,-101.77240671695012,2023-08-20 19:16:47+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78137466071382, 31.842143242527335, -101.76830273856142, 31.85324723565748]",GAO,production,2023-12-04 18:44:58.949385+00:00,2025-03-25 22:41:39.460983+00:00,v1,,,,,1772.975332813784,276.5692405331998,8.1953125,0.492919921875,128.63076697831573,5.273069650232557,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-C/GAO20230820t191647p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-C/GAO20230820t191647p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-C/GAO20230820t191647p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-C/GAO20230820t191647p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t191647p0000-C_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t191647p0000-C/mask_30m_512.tif
GAO20230820t191647p0000-D,31.843935158959184,-101.77851533069644,2023-08-20 19:16:47+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78061044993497, 31.841760701552076, -101.77431278141444, 31.847110468671602]",GAO,production,2023-12-04 18:45:23.451084+00:00,2025-03-25 22:41:42.771864+00:00,v1,,,,,353.91587503820466,71.19521625825797,8.1953125,0.492919921875,128.63076697831573,5.273069650232557,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-D/GAO20230820t191647p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-D/GAO20230820t191647p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-D/GAO20230820t191647p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-D/GAO20230820t191647p0000-D_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t191647p0000-D_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t191647p0000-D/mask_30m_512.tif
GAO20230820t191647p0000-E,31.7969688747322,-101.7646767971044,2023-08-20 19:16:47+00:00,Oil & Gas (1B2),CH4,mf,"[-101.77108665272931, 31.795224294729866, -101.7635757016003, 31.80160790661832]",GAO,production,2023-12-04 18:43:02.397968+00:00,2025-03-25 22:51:21.578941+00:00,v1,,,,,570.100700687281,106.03249860833276,8.40625,0.68505859375,129.9421359782015,5.334316051286089,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-E/GAO20230820t191647p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-E/GAO20230820t191647p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-E/GAO20230820t191647p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-E/GAO20230820t191647p0000-E_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t191647p0000-E_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t191647p0000-E/mask_30m_512.tif
GAO20230820t191647p0000-F,31.77202662994977,-101.75667939204816,2023-08-20 19:16:47+00:00,Oil & Gas (1B2),CH4,mf,"[-101.76607722700196, 31.769131477929353, -101.75518363129304, 31.778392493109724]",GAO,production,2023-12-04 18:42:21.724573+00:00,2025-03-25 22:51:22.292050+00:00,v1,,,,,298.388450612211,65.61595476693212,8.59375,0.65234375,130.35756174390002,4.467149322086576,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-F/GAO20230820t191647p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-F/GAO20230820t191647p0000-F_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-F/GAO20230820t191647p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-F/GAO20230820t191647p0000-F_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t191647p0000-F_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t191647p0000-F/mask_30m_512.tif
GAO20230820t191647p0000-G,31.77380060476781,-101.75905754235482,2023-08-20 19:16:47+00:00,Oil & Gas (1B2),CH4,mf,"[-101.76596707508415, 31.769263783700882, -101.75517938085775, 31.778389806241172]",GAO,production,2023-12-04 18:42:21.797130+00:00,2025-03-25 22:51:23.552705+00:00,v1,,,,,638.5002064764473,182.97332453023296,8.59375,0.65234375,130.35756174390002,4.467149322086576,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-G/GAO20230820t191647p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-G/GAO20230820t191647p0000-G_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-G/GAO20230820t191647p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t191647p0000-G/GAO20230820t191647p0000-G_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t191647p0000-G_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t191647p0000-G/mask_30m_512.tif
GAO20230820t192807p0000-A,31.90744709045623,-101.78355786849862,2023-08-20 19:28:07+00:00,Oil & Gas (1B2),CH4,mf,"[-101.7875844776533, 31.90554253626397, -101.7814413291988, 31.910757433556235]",GAO,production,2023-12-04 18:49:20.475734+00:00,2025-03-25 22:51:05.253031+00:00,v1,,,,,462.9998041603649,85.35984186952332,8.046875,0.41455078125,129.02639885579956,5.606153262067698,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-A/GAO20230820t192807p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-A/GAO20230820t192807p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-A/GAO20230820t192807p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-A/GAO20230820t192807p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t192807p0000-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t192807p0000-A/mask_30m_512.tif
GAO20230820t192807p0000-B,31.844907753664074,-101.77225607479792,2023-08-20 19:28:07+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78402377864981, 31.84329129744237, -101.7687813509321, 31.85623874407358]",GAO,production,2023-12-04 18:44:58.916273+00:00,2025-03-25 22:51:05.741588+00:00,v1,,,,,979.2778103053226,152.43760579384883,8.1953125,0.492919921875,128.63076697831573,5.273069650232557,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-B/GAO20230820t192807p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-B/GAO20230820t192807p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-B/GAO20230820t192807p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-B/GAO20230820t192807p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t192807p0000-B_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t192807p0000-B/mask_30m_512.tif
GAO20230820t192807p0000-C,31.8439745868521,-101.778409013629,2023-08-20 19:28:07+00:00,Oil & Gas (1B2),CH4,mf,"[-101.7813506700036, 31.841734044248312, -101.77526469182038, 31.846903990397728]",GAO,production,2023-12-04 18:45:23.418518+00:00,2025-03-25 22:41:27.110863+00:00,v1,,,,,356.35099031785205,44.90311997225504,8.1953125,0.492919921875,128.63076697831573,5.273069650232557,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-C/GAO20230820t192807p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-C/GAO20230820t192807p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-C/GAO20230820t192807p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-C/GAO20230820t192807p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t192807p0000-C_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t192807p0000-C/mask_30m_512.tif
GAO20230820t192807p0000-D,31.79692955176408,-101.76462328883012,2023-08-20 19:28:07+00:00,Oil & Gas (1B2),CH4,mf,"[-101.77199584002317, 31.794841821541397, -101.76342683429941, 31.802124676416856]",GAO,production,2023-12-04 18:43:02.364312+00:00,2025-03-25 22:51:11.068044+00:00,v1,,,,,479.3742337394905,150.0553510628275,8.40625,0.68505859375,129.9421359782015,5.334316051286089,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-D/GAO20230820t192807p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-D/GAO20230820t192807p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-D/GAO20230820t192807p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-D/GAO20230820t192807p0000-D_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t192807p0000-D_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t192807p0000-D/mask_30m_512.tif
GAO20230820t192807p0000-E,31.771977712868804,-101.75663644524668,2023-08-20 19:28:07+00:00,Oil & Gas (1B2),CH4,mf,"[-101.76179921008641, 31.771050852951166, -101.75550625699006, 31.776445663365337]",GAO,production,2023-12-04 18:42:21.667353+00:00,2025-03-25 22:51:12.625619+00:00,v1,,,,,266.2854416349496,64.24601307105324,8.59375,0.65234375,130.35756174390002,4.467149322086576,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-E/GAO20230820t192807p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-E/GAO20230820t192807p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-E/GAO20230820t192807p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-E/GAO20230820t192807p0000-E_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t192807p0000-E_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t192807p0000-E/mask_30m_512.tif
GAO20230820t192807p0000-F,31.77379781830037,-101.75900471279392,2023-08-20 19:28:07+00:00,Oil & Gas (1B2),CH4,mf,"[-101.76179921008641, 31.771050852951166, -101.75550625699006, 31.776445663365337]",GAO,production,2023-12-04 18:42:21.699926+00:00,2025-03-25 22:56:14.989708+00:00,v1,,,,,341.38872646574964,84.48475695457351,8.59375,0.65234375,130.35756174390002,4.467149322086576,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-F/GAO20230820t192807p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-F/GAO20230820t192807p0000-F_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-F/GAO20230820t192807p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-F/GAO20230820t192807p0000-F_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t192807p0000-F_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t192807p0000-F/mask_30m_512.tif
GAO20230820t192807p0000-G,31.85227632153316,-101.7767830490788,2023-08-20 19:28:07+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78113522152842, 31.850969772314354, -101.77499586048359, 31.856139589260593]",GAO,production,2023-12-04 18:45:55.443014+00:00,2025-03-25 23:02:47.727980+00:00,v1,,,,,145.30512233508054,9.509553195712842,8.1953125,0.492919921875,128.63076697831573,5.273069650232557,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-G/GAO20230820t192807p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-G/GAO20230820t192807p0000-G_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-G/GAO20230820t192807p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t192807p0000-G/GAO20230820t192807p0000-G_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t192807p0000-G_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t192807p0000-G/mask_30m_512.tif
GAO20230820t193517p0000-A,31.907502375215145,-101.7835946612371,2023-08-20 19:35:17+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78810306731869, 31.90582601010832, -101.78201270970956, 31.911041034612293]",GAO,production,2023-12-04 18:49:20.761740+00:00,2025-03-25 22:55:53.874390+00:00,v1,,,,,249.09773014194988,128.26913107707009,8.046875,0.41455078125,129.02639885579956,5.606153262067698,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t193517p0000-A/GAO20230820t193517p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t193517p0000-A/GAO20230820t193517p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t193517p0000-A/GAO20230820t193517p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t193517p0000-A/GAO20230820t193517p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t193517p0000-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t193517p0000-A/mask_30m_512.tif
GAO20230820t193517p0000-B,31.88893374033369,-101.7858885810757,2023-08-20 19:35:17+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78824510892116, 31.88653613962548, -101.7821561653933, 31.89170609113114]",GAO,production,2023-12-04 18:49:36.802150+00:00,2025-03-25 22:55:55.914391+00:00,v1,,,,,603.8594051528783,61.50388566686875,7.9921875,0.429931640625,128.71029770101137,4.886069116257217,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t193517p0000-B/GAO20230820t193517p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t193517p0000-B/GAO20230820t193517p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t193517p0000-B/GAO20230820t193517p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/20/GAO20230820t193517p0000-B/GAO20230820t193517p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230820T192855_2323213_028,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230820t193517p0000-B_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230820t193517p0000-B/mask_30m_512.tif
